Date,Open,High,Low,Close,Volume,Adj Close,I,j,RSV,K,D,J,KDJ_s,X,A,B,RSI,RSI_s,F,FI,FI_s,EMA,EMA_s,close_s,signal,price,buy,sell,profit
2015-01-01,41.48,41.48,41.48,41.48,0,41.425,,,,50.0,50.0,0.0,0.0,-21.075,0.0,0.0,0.0,0.0,-874.191,0.0,0.0,0.0,0.0,0.0,0.0,41.425,0.0,0.0,0.0
2015-01-05,40.6,47.61,38.53,45.35,6034700,45.29,,,,50.0,50.0,0.0,0.0,3.865,0.0,0.0,0.0,0.0,148.91845,0.0,0.0,0.0,0.0,1.0,0.0,45.29,0.0,0.0,0.0
2015-01-12,45.08,54.8,44.36,54.78,6425000,54.707,,,,50.0,50.0,0.0,0.0,9.417,0.0,0.0,0.0,0.0,417.73812,0.0,0.0,0.0,0.0,1.0,0.0,54.707,0.0,0.0,0.0
2015-01-19,51.0,58.0,50.58,52.2,6080000,52.131,,,,50.0,50.0,0.0,0.0,-2.576,0.0,0.0,0.0,0.0,-130.29408,0.0,0.0,0.0,0.0,0.0,0.0,52.131,0.0,0.0,0.0
2015-01-26,51.8,58.6,51.0,54.59,4932500,54.517,,,,50.0,50.0,0.0,0.0,2.386,0.0,0.0,0.0,0.0,121.686,0.0,0.0,38.7106,1.0,1.0,0.0,54.517,0.0,0.0,0.0
2015-02-02,52.82,66.0,52.01,58.62,6582200,58.542,20.012,20.07,99.7110114599,66.5703371533,55.5234457178,88.6641200244,1.0,4.025,15.668,-23.651,39.8484193393,1.0,209.34025,150.904083333,1.0,45.3210666667,1.0,1.0,1.0,58.542,58.542,0.0,0.0
2015-02-09,58.58,71.5,56.0,70.0,6198400,69.907,31.377,27.47,114.222788497,82.454487601,64.5004596789,118.362543445,1.0,11.365,19.693,-2.576,88.4323499035,1.0,636.44,351.706833333,1.0,53.5163777778,1.0,1.0,0.0,69.907,0.0,0.0,0.0
2015-02-16,69.51,71.8,66.11,69.03,2300000,68.938,24.578,27.14,90.5600589536,85.1563447186,71.3857546921,112.697524771,0.0,-0.969,27.193,-2.576,91.346702946,1.0,-64.06059,402.939803333,1.0,58.6569185185,1.0,0.0,0.0,68.938,0.0,0.0,0.0
2015-02-23,69.03,70.11,61.2,64.45,2315000,64.364,13.784,21.22,64.9575871819,78.4234255397,73.7316449746,87.8069866698,0.0,-4.574,17.776,-3.545,83.3732001313,0.0,-279.9288,-136.01666,0.0,60.5592790123,1.0,0.0,0.0,64.364,0.0,0.0,0.0
2015-03-02,63.67,69.84,61.2,66.01,5107400,65.922,14.922,20.8,71.7403846154,76.1957452316,74.5530117269,79.4812122409,0.0,1.558,17.776,-5.543,76.2296839487,0.0,95.3496,-154.836,0.0,62.3468526749,1.0,1.0,0.0,65.922,0.0,0.0,0.0
