Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,39.50,39.81,29.05,32.28,5676100,32.28
2015-12-28,43.01,43.29,39.70,40.02,4639000,40.02
2015-12-21,43.06,44.63,40.05,41.78,6711500,41.78
2015-12-14,39.68,47.92,38.50,43.96,12066000,43.96
2015-12-07,41.20,41.96,38.40,40.33,7850900,40.33
2015-11-30,40.50,41.99,36.88,40.60,8790600,40.60
2015-11-23,48.00,48.39,41.33,41.33,12899200,41.33
2015-11-16,42.51,50.00,42.11,48.46,10205000,48.46
2015-11-09,39.59,49.97,39.20,43.79,14477400,43.79
2015-11-02,36.00,41.00,35.51,40.13,9136800,40.13
2015-10-26,42.30,42.30,36.68,37.20,7863100,37.20
2015-10-19,41.00,43.85,37.72,41.36,10048800,41.36
2015-10-12,34.50,40.98,34.50,40.52,8390300,40.52
2015-10-05,32.20,35.28,32.20,34.49,2989900,34.49
2015-09-28,30.38,33.37,30.38,32.20,4509700,32.20
2015-09-21,25.9333,36.30,25.6667,31.00,13438500,31.00
2015-09-14,76.4799,79.4001,62.4501,78.89999,7157600,26.30
2015-09-07,63.9999,77.4999,61.4799,76.50,7565300,25.50
2015-08-31,77.0001,77.4999,58.32,60.9801,3730400,20.3267
2015-08-24,83.55,86.0001,66.2001,78.9399,6711400,26.3133
2015-08-17,113.8701,113.88989,90.89999,91.0299,4295300,30.3433
2015-08-10,101.00009,119.78011,100.58009,113.31,6007900,37.77
2015-08-03,96.8799,105.8001,89.1099,100.86,5946900,33.62
2015-07-27,135.99991,145.2999,100.25999,100.2999,7973200,33.4333
2015-07-20,123.89999,150.00,120.99991,143.31,9251200,47.77
2015-07-13,133.74001,147.11011,111.23009,124.8999,10027400,41.6333
2015-07-06,133.74001,133.74001,133.74001,133.74001,000,44.58
2015-06-29,139.1001,139.1001,133.74001,133.74001,706500,44.58
2015-06-22,168.3801,190.79999,148.5999,148.5999,2858500,49.5333
2015-06-15,185.00009,216.50011,166.20001,168.3801,4857600,56.1267
2015-06-08,186.99991,199.8801,168.50009,186.0099,4316700,62.0033
2015-06-01,189.99991,219.99989,183.50009,186.00,6773800,62.00
2015-05-25,159.99001,192.1599,150.3801,192.11009,10961700,64.0367
2015-05-18,172.77,180.00,155.00009,167.0199,9793000,55.6733
2015-05-11,156.00,198.00,149.43991,173.00009,8951500,57.6667
2015-05-04,156.00,158.00009,126.3999,144.1599,10514400,48.0533
2015-04-27,114.99991,148.08,109.3599,148.08,8164500,49.36
2015-04-20,178.0002,187.48019,92.7501,109.4499,7850200,18.13665
2015-04-13,181.93019,206.49001,169.9998,178.87979,7367800,29.64169
2015-04-06,179.5002,197.28,163.09979,182.00999,7621900,30.16039
2015-03-30,166.31999,180.18001,149.68979,179.5002,13033600,29.7445
2015-03-23,147.00,189.76981,146.54999,166.31999,18050500,27.56044
2015-03-16,136.15021,150.5802,136.15021,146.9202,10124900,24.34575
2015-03-09,129.5202,136.54021,126.81,134.8902,5186600,22.35229
2015-03-02,135.2802,140.58,129.1902,129.48,6521000,21.45578
2015-02-23,141.76019,142.9902,132.4998,136.11,3959000,22.55442
2015-02-16,146.59979,150.58981,141.50999,141.76019,5000900,23.4907
2015-02-09,121.50,146.62979,116.70,146.62979,9041100,24.29763
2015-02-02,123.4998,139.9998,119.5602,121.50,9290700,20.13344
2015-01-26,128.88,142.9998,125.31,126.5298,9837700,20.96692
2015-01-19,106.0002,135.7998,105.33,129.29999,16711600,21.42595
2015-01-12,102.7998,115.1502,101.0202,109.50,8567500,18.14495
2015-01-05,99.1998,108.00,93.7002,103.71,7990300,17.18551
2015-01-01,103.98,103.98,103.98,103.98,000,17.23025
