Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,100.00,100.00,73.80,78.48,1437700,78.48
2015-12-28,110.60,111.94,100.36,100.99,1317600,100.99
2015-12-21,117.00,117.47,111.98,116.16,1595300,116.16
2015-12-14,110.06,125.15,103.35,118.30,2246300,118.30
2015-12-07,122.50,122.50,107.81,112.78,2659800,112.78
2015-11-30,112.18,135.53,110.00,124.48,5038000,124.48
2015-11-23,101.50,118.10,97.00,112.01,3799900,112.01
2015-11-16,105.73,112.00,94.92,102.48,3747800,102.48
2015-11-09,102.20,129.81,99.60,115.20,3339400,115.20
2015-11-02,75.00,105.28,75.00,104.97,4324500,104.97
2015-10-26,79.00,83.75,72.00,78.52,2767600,78.52
2015-10-19,78.38,81.15,69.88,77.00,2811200,77.00
2015-10-12,64.65,80.68,64.65,78.34,2694600,78.34
2015-10-05,60.28,65.35,60.28,64.30,735200,64.30
2015-09-28,55.80,64.88,54.88,60.28,1289400,60.28
2015-09-21,58.00,63.89,54.20,55.00,2488100,55.00
2015-09-14,59.89,59.89,48.48,59.00,1950800,59.00
2015-09-07,46.51,61.88,46.10,59.85,1993900,59.85
2015-08-31,56.49,56.49,42.50,44.93,879700,44.93
2015-08-24,57.48,58.20,46.17,56.51,1580800,56.51
2015-08-17,78.30,79.90,60.00,60.00,1395200,60.00
2015-08-10,77.91,86.50,74.10,80.40,1811000,80.40
2015-08-03,72.77,79.20,66.04,76.85,1784400,76.85
2015-07-27,99.00,107.50,72.60,73.38,2344500,73.38
2015-07-20,85.09,107.45,82.00,103.77,1919800,103.77
2015-07-13,79.00,90.00,71.29,86.80,2027800,86.80
2015-07-06,85.47,85.47,55.80,72.52,1761900,72.52
2015-06-29,107.55,109.00,70.42,77.70,2508300,77.70
2015-06-22,115.24,129.00,106.75,106.75,1967600,106.75
2015-06-15,155.50,155.50,115.24,115.24,2531500,115.24
2015-06-08,176.00,183.25,155.50,160.65,4004800,160.65
2015-06-01,224.90,226.00,173.03,179.50,6171100,179.50
2015-05-25,152.98,223.98,152.98,223.98,2396600,223.98
2015-05-18,94.99,139.07,94.99,139.07,33000,139.07
2015-05-11,58.97,86.35,58.97,86.35,23900,86.35
2015-05-04,36.62,53.61,36.62,53.61,47900,53.61
2015-04-27,25.01,33.29,25.01,33.29,4200,33.29
2015-04-24,18.95,22.74,18.95,22.74,8700,22.74
