Date,Open,High,Low,Close,Volume,Adj Close,I,j,RSV,K,D,J,KDJ_s,X,A,B,RSI,RSI_s,F,FI,FI_s,EMA,EMA_s,close_s,signal,price,buy,sell,profit
2015-01-01,28.02,28.02,28.02,28.02,0,27.97,,,,50.0,50.0,0.0,0.0,-29.43,0.0,0.0,0.0,0.0,-824.6286,0.0,0.0,0.0,0.0,0.0,0.0,27.97,0.0,0.0,0.0
2015-01-05,28.02,28.02,28.02,28.02,0,27.97,,,,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.97,0.0,0.0,0.0
2015-01-12,28.02,28.02,28.02,28.02,0,27.97,,,,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.97,0.0,0.0,0.0
2015-01-19,28.02,28.02,28.02,28.02,0,27.97,,,,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.97,0.0,0.0,0.0
2015-01-26,28.02,28.02,28.02,28.02,0,27.97,,,,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.376,1.0,0.0,0.0,27.97,0.0,0.0,0.0
2015-02-02,28.02,28.02,28.02,28.02,0,27.97,-0.05,0.0,-inf,-inf,-inf,,0.0,0.0,0.0,-29.43,0.0,0.0,0.0,0.0,0.0,24.2406666667,1.0,0.0,0.0,27.97,0.0,0.0,0.0
2015-02-09,28.02,28.02,28.02,28.02,0,27.97,-0.05,0.0,-inf,-inf,-inf,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,25.4837777778,1.0,0.0,0.0,27.97,0.0,0.0,0.0
2015-02-16,28.02,28.02,28.02,28.02,0,27.97,-0.05,0.0,-inf,-inf,-inf,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,26.3125185185,1.0,0.0,0.0,27.97,0.0,0.0,0.0
2015-02-23,28.02,28.02,28.02,28.02,0,27.97,-0.05,0.0,-inf,-inf,-inf,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,26.8650123457,1.0,0.0,0.0,27.97,0.0,0.0,0.0
2015-03-02,28.02,28.02,28.02,28.02,0,27.97,-0.05,0.0,-inf,-inf,-inf,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,27.2333415638,1.0,0.0,0.0,27.97,0.0,0.0,0.0
2015-03-09,28.02,28.02,28.02,28.02,0,27.97,-0.05,0.0,-inf,-inf,-inf,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,27.4788943759,1.0,0.0,0.0,27.97,0.0,0.0,0.0
2015-03-16,28.02,28.02,28.02,28.02,0,27.97,-0.05,0.0,-inf,-inf,-inf,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,27.6425962506,1.0,0.0,0.0,27.97,0.0,0.0,0.0
2015-03-23,28.02,28.02,28.02,28.02,0,27.97,-0.05,0.0,-inf,-inf,-inf,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,27.7517308337,1.0,0.0,0.0,27.97,0.0,0.0,0.0
2015-03-30,28.02,28.02,28.02,28.02,0,27.97,-0.05,0.0,-inf,-inf,-inf,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,27.8244872225,1.0,0.0,0.0,27.97,0.0,0.0,0.0
2015-04-06,28.02,28.02,28.02,28.02,0,27.97,-0.05,0.0,-inf,-inf,-inf,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,27.8729914817,1.0,0.0,0.0,27.97,0.0,0.0,0.0
2015-04-13,28.02,28.02,28.02,28.02,0,27.97,-0.05,0.0,-inf,-inf,-inf,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,27.9053276544,1.0,0.0,0.0,27.97,0.0,0.0,0.0
2015-04-20,28.02,28.02,28.02,28.02,0,27.97,-0.05,0.0,-inf,-inf,-inf,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,27.926885103,1.0,0.0,0.0,27.97,0.0,0.0,0.0
2015-04-27,28.02,28.02,28.02,28.02,0,27.97,-0.05,0.0,-inf,-inf,-inf,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,27.9412567353,1.0,0.0,0.0,27.97,0.0,0.0,0.0
2015-05-04,30.82,42.0,30.82,41.16,3057100,41.09,13.07,0.0,inf,,,,0.0,13.12,0.0,0.0,,0.0,404.3584,134.786133333,1.0,32.3241711569,1.0,1.0,0.0,41.09,0.0,0.0,0.0
2015-05-11,40.9,44.66,39.51,42.08,4173300,42.01,13.99,13.98,100.071530758,,,,0.0,0.92,13.12,0.0,100.0,0.0,36.3492,281.688666667,1.0,35.5527807712,1.0,1.0,0.0,42.01,0.0,0.0,0.0
2015-05-18,42.86,51.2,42.86,50.26,3871700,50.17,22.15,16.64,133.112980769,,,,0.0,8.16,14.04,0.0,100.0,0.0,349.7376,140.812,0.0,40.4251871808,1.0,1.0,0.0,50.17,0.0,0.0,0.0
2015-05-25,50.0,70.05,49.21,68.31,3962500,68.19,40.17,23.18,173.29594478,,,,0.0,18.02,22.2,0.0,100.0,0.0,886.7642,528.746466667,1.0,49.6801247872,1.0,1.0,0.0,68.19,0.0,0.0,0.0
2015-06-01,69.0,72.1,57.7,60.0,3141400,59.9,31.88,42.03,75.850582917,,,,0.0,-8.29,40.22,0.0,100.0,0.0,-478.333,431.7318,0.0,53.0867498581,1.0,0.0,0.0,59.9,0.0,0.0,0.0
2015-06-08,60.0,60.1,53.0,58.3,3135900,58.2,27.38,41.28,66.3275193798,,,,0.0,-1.7,40.22,-8.29,82.9107400536,0.0,-90.1,-348.922,0.0,54.7911665721,1.0,0.0,0.0,58.2,0.0,0.0,0.0
2015-06-15,59.12,59.16,45.9,45.9,2974800,45.82,6.31,32.59,19.3617674133,,,,0.0,-12.38,27.1,-9.99,73.0655163117,0.0,-568.242,-249.480666667,1.0,51.8007777147,0.0,0.0,0.0,45.82,0.0,0.0,0.0
2015-06-22,45.9,50.11,41.77,41.77,1450700,41.7,-1.16,29.24,-3.96716826265,,,,0.0,-4.12,26.18,-22.37,53.9237899073,0.0,-172.0924,-436.192133333,0.0,48.4338518098,0.0,0.0,0.0,41.7,0.0,0.0,0.0
2015-06-29,42.09,42.98,28.59,28.59,2838600,28.54,-13.23,30.33,-43.6201780415,,,,0.0,-13.16,18.02,-26.49,40.4852842058,0.0,-376.2444,-240.143066667,1.0,41.8025678732,0.0,0.0,0.0,28.54,0.0,0.0,0.0
2015-07-06,31.45,34.49,24.02,34.49,3202400,34.43,5.84,43.51,13.4222017927,,,,0.0,5.89,0.0,-39.65,0.0,0.0,141.4778,-203.670333333,1.0,39.3450452488,0.0,1.0,0.0,34.43,0.0,0.0,0.0
2015-07-13,36.48,40.87,32.22,38.8,2652100,38.8,14.78,36.08,40.9645232816,,,,0.0,4.37,5.89,-31.36,15.8120805369,1.0,140.8014,141.252333333,1.0,39.1633634992,0.0,1.0,0.0,38.8,0.0,0.0,0.0
2015-07-20,38.0,44.27,37.18,43.16,1729600,43.16,19.14,35.14,54.4678429141,,,,0.0,4.36,10.26,-29.66,25.7014028056,1.0,162.1048,147.902533333,1.0,40.4955756661,1.0,1.0,0.0,43.16,0.0,0.0,0.0
2015-07-27,43.16,43.16,43.16,43.16,0,43.16,19.14,26.09,73.3614411652,,,,0.0,0.0,14.62,-17.28,45.8307210031,1.0,0.0,108.069866667,0.0,41.3837171108,1.0,0.0,0.0,43.16,0.0,0.0,0.0
2015-08-03,43.16,43.16,34.96,38.85,1501400,38.85,14.83,20.25,73.2345679012,,,,0.0,-4.31,14.62,-13.16,52.6277897768,1.0,-150.6776,-50.2258666667,0.0,40.5391447405,0.0,0.0,0.0,38.85,0.0,0.0,0.0
2015-08-10,39.9,44.17,38.84,43.87,1422000,43.87,19.85,20.25,98.024691358,,,,0.0,5.02,14.62,-4.31,77.2319070259,1.0,194.9768,-35.4594666667,1.0,41.649429827,1.0,1.0,0.0,43.87,0.0,0.0,0.0
2015-08-17,43.9,51.58,39.7,42.83,2391200,42.83,10.61,12.05,88.0497925311,,,,0.0,-1.04,13.75,-4.31,76.1351052049,0.0,-41.288,116.221866667,1.0,42.042953218,1.0,0.0,0.0,42.83,0.0,0.0,0.0
2015-08-24,40.6,40.6,31.26,38.24,1067300,38.24,3.28,16.62,19.7352587244,,,,0.0,-4.59,9.38,-5.35,63.6795655126,0.0,-143.4834,-75.3531333333,0.0,40.7753021453,0.0,0.0,0.0,38.24,0.0,0.0,0.0
2015-08-31,37.21,38.81,30.49,32.9,454800,32.9,1.64,20.32,8.07086614173,,,,0.0,-5.34,5.02,-9.94,33.5561497326,0.0,-162.8166,-149.9278,0.0,38.1502014302,0.0,0.0,0.0,32.9,0.0,0.0,0.0
2015-09-07,33.15,36.5,29.5,33.25,2352900,33.25,2.76,21.09,13.0867709815,,,,0.0,0.35,5.02,-15.28,24.7290640394,0.0,10.325,-105.102733333,1.0,36.5168009535,0.0,1.0,0.0,33.25,0.0,0.0,0.0
2015-09-14,33.55,33.99,26.08,28.3,1218500,28.3,-1.2,22.08,-5.4347826087,,,,0.0,-4.95,5.37,-10.97,32.8641370869,1.0,-129.096,-36.1486666667,1.0,33.7778673023,0.0,0.0,0.0,28.3,0.0,0.0,0.0
2015-09-21,28.39,31.0,27.52,29.5,1014200,29.5,3.42,25.5,13.4117647059,,,,0.0,1.2,0.35,-15.92,2.15119852489,0.0,33.024,-75.056,0.0,32.3519115349,0.0,1.0,0.0,29.5,0.0,0.0,0.0
2015-09-28,29.0,30.5,28.73,30.5,374900,30.5,4.42,14.52,30.4407713499,,,,0.0,1.0,1.55,-14.88,9.43396226415,1.0,28.73,31.5926666667,1.0,31.7346076899,0.0,1.0,0.0,30.5,0.0,0.0,0.0
2015-10-05,30.5,32.66,30.5,32.29,323500,32.29,6.21,12.73,48.7824037706,,,,0.0,1.79,2.55,-10.29,19.8598130841,1.0,54.595,37.3516666667,1.0,31.9197384599,1.0,1.0,0.0,32.29,0.0,0.0,0.0
2015-10-12,32.29,39.15,32.2,37.63,1337700,37.63,11.55,10.42,110.84452975,,,,0.0,5.34,4.34,-4.95,46.7168998924,1.0,171.948,93.7126666667,1.0,33.8231589733,1.0,1.0,0.0,37.63,0.0,0.0,0.0
2015-10-19,37.64,40.0,34.8,40.0,1659100,40.0,13.92,13.07,106.503442999,,,,0.0,2.37,9.33,-4.95,65.3361344538,1.0,82.476,142.124,1.0,35.8821059822,1.0,1.0,0.0,40.0,0.0,0.0,0.0
2015-10-26,40.01,44.99,38.8,42.02,1913300,42.02,14.5,12.48,116.185897436,,,,0.0,2.02,11.7,0.0,100.0,1.0,78.376,81.1093333333,0.0,37.9280706548,1.0,1.0,0.0,42.02,0.0,0.0,0.0
2015-11-02,42.04,48.0,41.0,45.18,1519100,45.18,16.45,16.26,101.168511685,,,,0.0,3.16,12.52,0.0,100.0,0.0,129.56,95.4373333333,1.0,40.3453804365,1.0,1.0,0.0,45.18,0.0,0.0,0.0
2015-11-09,45.04,50.5,44.43,45.89,2102000,45.89,15.39,17.5,87.9428571429,,,,0.0,0.71,14.68,0.0,100.0,0.0,31.5453,96.8884333333,1.0,42.1935869577,1.0,1.0,0.0,45.89,0.0,0.0,0.0
