Date,Open,High,Low,Close,Volume,Adj Close,I,j,RSV,K,D,J,KDJ_s,X,A,B,RSI,RSI_s,F,FI,FI_s,EMA,EMA_s,close_s,signal,price,buy,sell,profit
2015-05-13,22.9,33.25,22.9,33.25,15800,33.13,,,,50.0,50.0,0.0,0.0,-4.04,0.0,0.0,0.0,0.0,-92.516,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.0,0.0,0.0
2015-05-18,36.58,53.56,36.58,53.56,43100,53.36,,,,50.0,50.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,740.0134,0.0,0.0,0.0,0.0,1.0,0.0,53.36,0.0,0.0,0.0
2015-05-25,58.92,86.26,58.92,86.26,318400,85.94,,,,50.0,50.0,0.0,0.0,32.58,0.0,0.0,0.0,0.0,1919.6136,0.0,0.0,0.0,0.0,1.0,0.0,85.94,0.0,0.0,0.0
2015-06-01,94.89,115.0,93.01,93.01,4942100,92.67,,,,50.0,50.0,0.0,0.0,6.73,0.0,0.0,0.0,0.0,625.9573,0.0,0.0,0.0,0.0,1.0,0.0,92.67,0.0,0.0,0.0
2015-06-08,83.71,97.2,73.33,81.6,10857600,81.3,,,,50.0,50.0,0.0,0.0,-11.37,0.0,0.0,0.0,0.0,-833.7621,0.0,0.0,53.02,1.0,0.0,0.0,81.3,0.0,0.0,0.0
2015-06-15,76.49,76.5,57.1,57.78,6056600,57.57,34.67,92.1,37.6438653637,45.8812884546,48.6270961515,40.3896730607,1.0,-23.73,59.54,-15.41,79.4396264176,1.0,-1354.983,-1007.5024,0.0,54.5366666667,1.0,0.0,0.0,57.57,0.0,0.0,0.0
2015-06-22,57.78,64.27,51.14,51.14,3766700,50.95,14.37,78.42,18.324407039,36.6956613161,44.6499512064,20.7870815354,0.0,-6.62,59.54,-35.1,62.9120879121,0.0,-338.5468,-1016.17093333,0.0,53.3411111111,0.0,0.0,0.0,50.95,0.0,0.0,0.0
2015-06-29,52.0,52.34,36.5,38.03,5834500,37.89,-13.25,63.86,-20.7485123708,17.5476034204,35.6158352777,-18.5888602941,0.0,-13.06,39.31,-41.72,48.5128964581,0.0,-476.69,-384.594533333,1.0,48.1907407407,0.0,0.0,0.0,37.89,0.0,0.0,0.0
2015-07-06,41.83,41.83,29.59,39.79,4291800,39.64,3.14,78.5,4.0,13.0317356136,28.0878020564,-17.0803972718,1.0,1.75,6.73,-54.78,10.941310356,0.0,51.7825,-300.5325,1.0,45.3404938272,0.0,1.0,0.0,39.64,0.0,0.0,0.0
2015-07-13,43.31,48.15,38.93,44.54,7053900,44.38,14.79,67.61,21.8754622097,15.979644479,24.0517495306,-0.16456562416,1.0,4.74,1.75,-54.78,3.09570139749,0.0,184.5282,96.0310666667,1.0,45.0203292181,0.0,1.0,0.0,44.38,0.0,0.0,0.0
2015-07-20,44.53,62.99,42.31,58.17,10934300,58.17,28.58,46.91,60.9251758687,30.9614882756,26.3549957789,40.1744732689,1.0,13.79,6.49,-43.41,13.006012024,1.0,583.4549,317.503766667,1.0,49.4035528121,1.0,1.0,1.0,58.17,58.17,0.0,0.0
2015-07-27,55.5,63.98,52.01,58.6,7841100,58.6,29.01,34.68,83.6505190311,48.5244985274,33.7448300284,78.0838355254,1.0,0.43,20.28,-19.68,50.7507507508,1.0,22.3643,396.4247,1.0,52.469035208,1.0,1.0,0.0,58.6,0.0,0.0,0.0
2015-08-03,55.89,62.0,54.5,56.18,6313200,56.18,26.59,34.39,77.3189880779,58.1226617109,41.8707739226,90.6264372876,1.0,-2.42,20.71,-13.06,61.3266212615,1.0,-131.89,-29.0538,0.0,53.706023472,1.0,0.0,0.0,56.18,0.0,0.0,0.0
2015-08-10,56.31,58.99,49.8,52.18,6390300,52.18,22.59,34.39,65.6876999128,60.6443411115,48.1286296522,85.6757640301,0.0,-4.0,20.71,-2.42,89.5373973195,1.0,-199.2,-154.326666667,0.0,53.1973489814,0.0,0.0,-1.0,52.18,0.0,52.18,-0.102974041602
2015-08-17,52.6,52.6,38.36,38.5,4064800,38.5,-0.43,25.05,-1.71656686627,39.8573717856,45.3715436967,28.8290279634,0.0,-13.68,18.96,-6.42,74.7044917258,0.0,-524.7648,-307.7216,0.0,48.2982326542,0.0,0.0,0.0,38.5,0.0,0.0,0.0
2015-08-24,36.9,39.33,31.25,38.44,6346600,38.44,0.08,25.62,0.312256049961,26.6756665404,39.1395846446,1.74783033199,0.0,-0.06,14.22,-20.1,41.4335664336,0.0,-1.875,-350.4682,0.0,45.0121551028,0.0,0.0,0.0,38.44,0.0,0.0,0.0
2015-08-31,37.51,37.65,29.01,29.72,2222200,29.72,-1.53,32.73,-4.67461044913,16.2255742105,31.5015811666,-14.3264397015,0.0,-8.72,0.43,-20.16,2.08839242351,0.0,-252.9672,-85.5724,1.0,39.9147700685,0.0,0.0,0.0,29.72,0.0,0.0,0.0
2015-09-07,30.5,36.0,30.1,34.27,3368000,34.27,5.26,32.99,15.9442255229,16.1317913147,26.3783178826,-4.36126182122,1.0,4.55,0.0,-28.88,0.0,0.0,136.955,-122.993133333,0.0,38.0331800457,0.0,1.0,0.0,34.27,0.0,0.0,0.0
2015-09-14,34.1,34.49,28.11,31.08,2878500,31.08,2.07,29.98,6.90460306871,13.0560618993,21.9375658882,-4.70694607833,0.0,-3.19,4.55,-26.46,14.6726862302,1.0,-89.6709,61.4130333333,1.0,35.7154533638,0.0,0.0,0.0,31.08,0.0,0.0,0.0
2015-09-21,30.69,34.16,30.12,31.29,3219000,31.29,3.18,24.49,12.9848917926,13.0323385304,18.9691567689,1.1587020534,1.0,0.21,4.55,-25.65,15.0662251656,1.0,6.3252,-57.6722,0.0,34.2403022425,0.0,1.0,0.0,31.29,0.0,0.0,0.0
2015-09-28,31.32,33.84,30.5,32.94,1343000,32.94,4.83,11.22,43.0481283422,23.037601801,20.325305113,28.4621951772,1.0,1.65,4.76,-11.97,28.4518828452,1.0,50.325,20.9918,1.0,33.8068681617,0.0,1.0,1.0,32.94,32.94,0.0,0.0
2015-10-05,32.94,35.6,32.94,34.89,1269100,34.89,6.78,9.54,71.0691823899,39.048128664,26.5662462966,64.0118933987,1.0,1.95,6.41,-11.91,34.9890829694,1.0,64.233,54.961,1.0,34.1679121078,1.0,1.0,0.0,34.89,0.0,0.0,0.0
2015-10-12,34.98,39.03,34.97,38.35,4329500,38.35,10.24,7.89,129.784537389,69.293598239,40.8086969441,126.263400829,1.0,3.46,8.36,-3.19,72.380952381,1.0,120.9962,83.1540666667,1.0,35.5619414052,1.0,1.0,0.0,38.35,0.0,0.0,0.0
2015-10-19,38.43,39.8,35.16,38.21,4937300,38.21,10.1,10.92,92.4908424908,77.0260129896,52.8811356259,125.315767717,0.0,-0.14,7.27,-3.19,69.5028680688,0.0,-4.9224,79.0233333333,0.0,36.4446276035,1.0,0.0,0.0,38.21,0.0,0.0,0.0
2015-10-26,38.72,42.68,37.0,40.43,4779600,40.43,10.31,9.68,106.508264463,86.8534301474,64.2052337998,132.149822843,1.0,2.22,7.27,-0.14,98.1106612686,1.0,82.14,24.0984,0.0,37.773085069,1.0,1.0,0.0,40.43,0.0,0.0,0.0
2015-11-02,39.65,45.45,39.03,44.9,5821900,44.9,14.4,12.18,118.226600985,97.31115376,75.2405404532,141.452380374,1.0,4.47,9.28,-0.14,98.5138004246,1.0,174.4641,112.9147,1.0,40.1487233793,1.0,1.0,0.0,44.9,0.0,0.0,0.0
2015-11-09,44.39,55.24,44.28,49.32,6364100,49.32,16.38,12.51,130.935251799,108.51918644,86.3334224486,152.890714421,1.0,4.42,12.1,-0.14,98.8562091503,1.0,195.7176,181.5486,1.0,43.2058155862,1.0,1.0,0.0,49.32,0.0,0.0,0.0
2015-11-16,47.0,51.28,45.12,47.89,3444200,47.89,12.92,20.27,63.7395165269,93.592629802,88.7531582331,103.27157294,0.0,-1.43,14.57,-0.14,99.0482664854,1.0,-64.5216,108.9712,0.0,44.7672103908,1.0,0.0,0.0,47.89,0.0,0.0,0.0
2015-11-23,47.49,54.0,46.8,50.44,4954800,50.44,15.28,20.08,76.0956175299,87.7602923779,88.422202948,86.4364712378,0.0,2.55,11.11,-1.57,87.61829653,0.0,119.34,-3.2344,0.0,46.6581402605,1.0,1.0,0.0,50.44,0.0,0.0,0.0
2015-11-30,50.39,55.2,46.7,52.12,4439700,52.12,15.12,18.24,82.8947368421,86.1384405327,87.6609488096,83.0934239788,0.0,1.68,13.66,-1.43,90.5235255136,1.0,78.456,105.712,1.0,48.4787601737,1.0,1.0,0.0,52.12,0.0,0.0,0.0
2015-12-07,52.19,53.29,47.5,47.93,2278300,47.93,8.9,16.21,54.9043800123,75.7270870259,83.6829948817,59.8152713143,0.0,-4.19,13.12,-1.43,90.1718213058,0.0,-199.025,-14.0376666667,0.0,48.2958401158,0.0,0.0,-1.0,47.93,0.0,47.93,0.455069823922
2015-12-14,47.48,53.02,47.0,50.45,1971300,50.45,6.17,10.96,56.295620438,69.2499314966,78.8719737533,50.0058469831,0.0,2.52,8.65,-5.62,60.6166783462,0.0,118.44,-93.2033333333,0.0,49.0138934105,1.0,1.0,0.0,50.45,0.0,0.0,0.0
2015-12-21,50.02,51.88,49.01,51.78,1752100,51.78,6.66,10.08,66.0714285714,68.1904305215,75.3114593427,53.9483728792,1.0,1.33,6.75,-5.62,54.567502021,0.0,65.1833,100.687766667,1.0,49.9359289404,1.0,1.0,0.0,51.78,0.0,0.0,0.0
2015-12-28,50.88,51.46,46.4,46.7,1779400,46.7,0.0,8.5,0.0,45.4602870144,65.3610685666,5.65872390987,0.0,-5.08,8.08,-4.19,65.8516707416,1.0,-235.712,-35.1151333333,0.0,48.8572859602,0.0,0.0,0.0,46.7,0.0,0.0,0.0
2016-01-04,46.7,46.78,34.51,37.17,1661600,37.17,-9.23,8.8,-104.886363636,-4.65526320255,42.0222913102,-98.0103722281,0.0,-9.53,5.53,-9.27,37.3648648649,0.0,-328.8803,-266.7681,0.0,44.9615239735,0.0,0.0,0.0,37.17,0.0,0.0,0.0
