Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,50.30,50.53,38.05,40.04,2515200,40.04
2015-12-28,53.00,53.40,50.68,50.70,1669200,50.70
2015-12-21,52.96,54.30,51.50,52.09,1977000,52.09
2015-12-14,52.85,55.40,52.80,53.49,2720100,53.49
2015-12-07,55.40,55.60,52.23,52.83,1957400,52.83
2015-11-30,58.00,58.30,50.50,54.86,3098600,54.86
2015-11-23,61.89,63.99,56.22,57.72,3345400,57.72
2015-11-16,60.50,65.16,60.00,61.93,3462200,61.93
2015-11-09,67.47,68.76,62.31,63.38,4994500,63.38
2015-11-02,57.80,67.80,56.90,67.41,4483900,67.41
2015-10-26,65.00,65.70,57.80,59.42,4277400,59.42
2015-10-19,57.35,71.20,54.95,66.47,5308200,66.47
2015-10-12,53.63,58.15,53.29,57.34,2348000,57.34
2015-10-05,53.18,55.33,52.01,53.63,687900,53.63
2015-09-28,50.44,53.40,47.00,53.18,1265200,53.18
2015-09-21,58.20,59.84,50.44,50.44,3007700,50.44
2015-09-14,57.10,62.00,52.90,59.49,6023700,59.49
2015-09-07,59.88,64.76,55.11,56.77,6324500,56.77
2015-08-31,57.98,60.77,53.31,59.65,6115000,59.65
2015-08-24,43.00,61.00,39.23,60.97,14817600,60.97
2015-08-17,45.97,48.12,37.62,43.81,6968800,43.81
2015-08-10,42.07,50.85,41.65,46.76,10318700,46.76
2015-08-03,39.01,45.39,37.73,42.11,11518200,42.11
2015-07-27,39.01,42.91,32.88,39.85,9594700,39.85
2015-07-20,33.70,40.70,32.12,39.71,8479000,39.71
2015-07-13,35.44,38.80,29.50,33.70,6871600,33.70
2015-07-06,36.60,36.60,24.46,32.89,4557700,32.89
2015-06-29,35.00,40.51,30.96,33.27,7827500,33.27
2015-06-22,40.85,43.88,34.07,34.07,6015000,34.07
2015-06-15,50.94,56.03,40.85,40.85,8931200,40.85
2015-06-08,31.63,46.31,31.63,46.31,23300,46.31
2015-06-01,19.64,28.75,19.64,28.75,6300,28.75
2015-05-28,16.23,17.85,16.23,17.85,13100,17.85
