Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,21.30,21.48,15.10,16.45,5275500,16.45
2015-12-28,21.32,22.16,20.11,21.45,5539200,21.45
2015-12-21,22.08,22.26,20.40,21.25,5821200,21.25
2015-12-14,20.30,22.97,20.20,22.14,7259900,22.14
2015-12-07,22.60,23.00,20.70,20.74,7501700,20.74
2015-11-30,22.45,23.69,20.57,22.77,10671700,22.77
2015-11-23,25.60,27.44,22.15,22.44,24837700,22.44
2015-11-16,20.50,24.51,20.16,24.51,17827700,24.51
2015-11-09,19.23,23.55,18.49,21.11,20728100,21.11
2015-11-02,16.88,19.53,16.70,19.11,11025200,19.11
2015-10-26,19.18,19.472,17.27,17.62,11037500,17.62
2015-10-19,50.01,50.01,18.052,18.96,14270700,7.584
2015-10-12,42.00,48.45,41.99,48.40,13270400,19.36
2015-10-05,38.68,41.99,38.68,41.81,3828800,16.724
2015-09-28,38.01,41.00,37.01,38.68,5587300,15.472
2015-09-21,34.60,42.98,34.08,37.40,15515100,14.96
2015-09-14,37.80,37.80,30.61,35.37,11665200,14.148
2015-09-07,30.07,39.83,30.00,37.90,9597500,15.16
2015-08-31,37.10,37.35,28.25,28.99,4267400,11.596
2015-08-24,38.80,39.80,31.43,37.62,8371800,15.048
2015-08-17,49.25,50.11,40.30,41.20,8898500,16.48
2015-08-10,48.47,51.88,46.58,50.03,9739600,20.012
2015-08-03,45.00,48.50,40.71,47.46,8390100,18.984
2015-07-27,65.50,69.00,44.79,45.50,14103800,18.20
2015-07-20,60.00,69.00,56.32,67.70,17339200,27.08
2015-07-13,82.50,82.50,56.90,62.40,11470800,24.96
2015-07-06,82.50,82.50,82.50,82.50,000,33.00
2015-06-29,82.50,82.50,82.50,82.50,000,33.00
2015-06-22,82.50,82.50,82.50,82.50,000,33.00
2015-06-15,82.50,82.50,82.50,82.50,000,33.00
2015-06-08,86.82,86.82,79.00,82.50,1948200,33.00
2015-06-01,71.00,95.91,69.56,87.78,10532100,35.112
2015-05-25,60.12,75.00,58.12,69.37,9365000,27.748
2015-05-18,56.10,68.05,54.00,62.32,10484100,24.777
2015-05-11,59.35,63.78,55.80,56.50,7357600,22.463
2015-05-04,54.50,60.00,49.00,59.98,7843300,23.846
2015-04-27,57.55,62.00,52.04,55.09,9658300,21.902
2015-04-20,41.60,56.41,41.06,56.41,14751100,22.427
2015-04-13,37.89,43.90,35.80,42.50,16744000,16.897
2015-04-06,39.14,40.49,34.12,37.87,10938300,15.056
2015-03-30,34.50,39.14,33.49,39.14,13779600,15.561
2015-03-23,33.35,37.68,33.35,34.43,17831600,13.688
2015-03-16,33.22,34.97,32.52,33.19,10299200,13.195
2015-03-09,33.20,35.50,31.57,33.20,9279000,13.199
2015-03-02,29.00,33.88,28.85,33.48,13906300,13.311
2015-02-23,28.25,29.25,27.56,28.97,3997700,11.518
2015-02-16,27.93,28.59,27.80,28.25,1721700,11.231
2015-02-09,27.17,28.19,26.12,27.93,2985700,11.104
2015-02-02,26.00,29.31,25.66,27.19,5806500,10.81
2015-01-26,26.80,27.69,26.10,26.10,3677300,10.377
2015-01-19,24.95,27.30,24.40,26.55,6367500,10.556
2015-01-12,25.11,25.66,24.47,25.19,3114800,10.015
2015-01-05,24.12,25.54,23.80,25.09,3086900,9.975
2015-01-01,24.58,24.58,24.58,24.58,000,9.772
