Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,24.60,24.60,17.13,18.42,13120000,18.42
2015-12-28,26.76,27.16,24.48,24.76,10175000,24.76
2015-12-21,26.60,28.01,23.91,26.10,22846000,26.10
2015-12-14,20.81,26.82,20.81,26.43,26972900,26.43
2015-12-07,22.65,24.50,20.60,20.89,13089800,20.89
2015-11-30,22.02,22.81,19.67,22.67,18163300,22.67
2015-11-23,24.00,25.50,21.77,21.81,23039100,21.81
2015-11-16,25.36,27.10,22.40,24.35,33314000,24.35
2015-11-09,25.50,30.93,24.30,25.98,35443600,25.98
2015-11-02,18.72,24.02,18.72,24.02,16447100,24.02
2015-10-26,18.50,21.90,16.78,20.74,22004400,20.74
2015-10-19,15.71,18.30,15.11,18.30,22396500,18.30
2015-10-12,12.33,16.70,12.33,16.05,24098700,16.05
2015-10-05,11.21,11.21,11.21,11.21,000,11.21
2015-09-28,11.35,11.75,11.05,11.21,1719600,11.21
2015-09-21,10.89,11.88,10.71,11.21,9271400,11.21
2015-09-14,12.32,12.75,10.20,10.99,11213300,10.99
2015-09-07,10.59,12.98,10.52,12.59,12025900,12.59
2015-08-31,11.88,13.17,10.00,10.35,8683600,10.35
2015-08-24,12.98,12.98,12.98,12.98,000,12.98
2015-08-17,16.71,16.80,12.78,12.98,15090100,12.98
2015-08-10,16.78,17.65,15.81,16.90,23165600,16.90
2015-08-03,15.16,16.81,13.70,16.73,27081400,16.73
2015-07-27,19.02,20.94,15.19,15.30,39743700,15.30
2015-07-20,13.82,20.23,13.82,20.23,20935200,20.23
2015-07-13,10.05,12.56,10.00,12.56,13605300,12.56
2015-07-06,12.41,12.41,9.14,9.14,3596400,9.14
2015-06-29,17.59,17.59,11.28,11.28,14277500,11.28
2015-06-22,21.71,22.87,17.59,17.59,8925200,17.59
2015-06-15,21.71,21.71,21.71,21.71,000,21.71
2015-06-08,22.46,22.46,21.57,21.71,2653600,21.71
2015-06-01,20.05,23.88,20.04,22.62,14376100,22.62
2015-05-25,20.50,21.40,18.03,19.85,13214100,19.85
2015-05-18,18.53,21.07,17.20,20.70,12045900,20.70
2015-05-11,16.58,18.68,16.40,18.58,8200600,18.58
2015-05-04,18.10,18.10,15.21,16.14,6397300,16.14
2015-04-27,16.15,18.75,16.15,18.14,10105400,18.05173
2015-04-20,16.05,16.47,14.99,16.00,8794200,15.92214
2015-04-13,17.50,17.60,16.00,16.16,8351600,16.08136
2015-04-06,16.83,17.73,15.80,17.48,7999500,17.39494
2015-03-30,16.80,16.86,15.40,16.83,10066200,16.7481
2015-03-23,15.10,17.09,15.10,16.98,10007400,16.89737
2015-03-16,13.81,15.35,13.80,15.10,6640100,15.02652
2015-03-09,12.56,13.96,12.31,13.72,5321900,13.65324
2015-03-02,11.93,12.98,11.80,12.57,7525300,12.50883
2015-02-23,11.80,12.10,11.50,11.92,3681100,11.86199
2015-02-16,11.13,11.85,11.13,11.80,6260400,11.74258
2015-02-09,10.07,11.17,9.89,11.00,4973000,10.94647
2015-02-02,10.35,10.65,9.99,10.07,3151100,10.021
2015-01-26,10.54,11.33,10.38,10.56,7281400,10.50861
2015-01-19,9.30,10.88,9.01,10.54,8034800,10.48871
2015-01-12,9.30,9.42,8.99,9.39,2811400,9.34431
2015-01-05,9.20,9.65,8.80,9.37,3556100,9.3244
2015-01-01,9.33,9.33,9.33,9.33,000,9.2846
