Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,8.80,8.85,7.05,7.32,8003000,7.32
2015-12-28,8.76,8.98,8.47,8.74,8052200,8.74
2015-12-21,8.62,8.85,8.48,8.68,8768300,8.68
2015-12-14,8.11,8.74,8.05,8.59,9692400,8.59
2015-12-07,8.83,8.95,8.03,8.12,7278600,8.12
2015-11-30,8.70,8.92,8.26,8.80,8253400,8.80
2015-11-23,9.06,9.56,8.45,8.64,16147500,8.64
2015-11-16,8.60,9.26,8.59,9.06,12732300,9.06
2015-11-09,8.92,9.30,8.76,8.80,21079900,8.80
2015-11-02,8.45,9.10,8.20,9.02,18994000,9.02
2015-10-26,8.38,9.02,7.80,8.65,16151200,8.65
2015-10-19,8.35,8.88,7.76,8.26,19073100,8.26
2015-10-12,7.50,8.35,7.45,8.30,14172000,8.30
2015-10-05,7.00,7.48,7.00,7.47,4442900,7.47
2015-09-28,7.08,7.15,6.90,7.00,2679700,7.00
2015-09-21,7.00,7.44,6.95,7.03,8897400,7.03
2015-09-14,7.92,7.95,6.50,7.06,11660800,7.06
2015-09-07,7.60,8.06,7.18,7.80,13590100,7.80
2015-08-31,8.08,8.10,6.78,7.57,10768300,7.57
2015-08-24,8.41,8.60,6.96,8.19,20775500,8.19
2015-08-17,10.67,11.55,8.88,8.89,22803700,8.89
2015-08-10,10.14,10.98,10.05,10.68,22757000,10.68
2015-08-03,9.21,10.41,9.19,10.04,17209900,10.04
2015-07-27,9.81,10.17,8.37,9.39,22403000,9.39
2015-07-20,9.94,10.55,9.70,10.03,29261100,10.03
2015-07-13,9.64,10.65,8.45,9.94,35222000,9.94
2015-07-06,9.56,9.56,7.22,9.20,41156000,9.20
2015-06-29,12.40,12.51,8.69,8.69,33681000,8.69
2015-06-22,13.19,14.20,11.97,11.97,22982300,11.97
2015-06-15,15.41,16.26,13.19,13.19,31612900,13.19
2015-06-08,15.10,15.97,14.70,15.39,35098500,15.39
2015-06-01,12.19,15.77,12.19,15.12,42171500,15.12
2015-05-25,12.97,13.60,11.50,12.08,37943000,12.08
2015-05-18,11.50,13.27,11.28,12.97,35159900,12.97
2015-05-11,10.65,11.64,10.61,11.49,24705400,11.49
2015-05-04,11.51,11.57,10.20,10.58,21474400,10.58
2015-04-27,11.99,12.35,11.50,11.52,24754600,11.52
2015-04-20,11.28,12.29,10.92,11.93,33027200,11.68533
2015-04-13,10.69,11.89,10.54,11.48,33992300,11.24456
2015-04-06,10.78,10.96,9.91,10.69,20921600,10.47076
2015-03-30,9.84,10.88,9.84,10.78,28187600,10.55892
2015-03-23,9.90,10.19,9.53,9.84,24672100,9.6382
2015-03-16,9.27,10.05,9.27,9.79,23578900,9.58922
2015-03-09,8.65,9.28,8.55,9.25,17125500,9.0603
2015-03-02,8.63,8.95,8.58,8.66,15010000,8.4824
2015-02-23,8.43,8.64,8.28,8.63,6124100,8.45301
2015-02-16,8.29,8.46,8.24,8.43,2692700,8.25711
2015-02-09,8.00,8.41,7.96,8.30,6234000,8.12978
2015-02-02,8.37,8.62,8.00,8.03,7915600,7.86532
2015-01-26,8.85,9.03,8.42,8.42,12391300,8.24732
2015-01-19,8.40,9.15,7.88,8.86,18320000,8.67829
2015-01-12,9.08,9.08,8.36,8.72,13943600,8.54117
2015-01-05,8.85,9.90,8.82,9.10,29131600,8.91337
2015-01-01,8.70,8.70,8.70,8.70,000,8.52157
