Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,32.85,32.98,25.00,26.72,2670800,26.72
2015-12-28,35.28,35.54,33.00,33.01,2832600,33.01
2015-12-21,33.80,38.29,33.50,36.50,4431700,36.50
2015-12-14,31.06,35.49,30.05,34.05,3803300,34.05
2015-12-07,34.23,34.23,30.81,31.19,2669600,31.19
2015-11-30,34.44,36.50,32.00,34.23,3934500,34.23
2015-11-23,30.04,35.56,29.71,34.05,7822100,34.05
2015-11-16,28.75,30.99,28.03,30.18,4245400,30.18
2015-11-09,28.25,32.99,27.70,29.65,8280900,29.65
2015-11-02,24.88,29.30,24.21,28.77,9558200,28.77
2015-10-26,23.11,26.29,22.30,25.61,5239800,25.61
2015-10-19,23.35,23.66,21.12,22.85,3768200,22.85
2015-10-12,21.59,23.55,21.45,23.29,4409400,23.29
2015-10-05,20.29,21.50,20.29,21.41,1556000,21.41
2015-09-28,19.70,20.50,19.40,20.29,1044700,20.29
2015-09-21,18.83,20.90,18.83,19.57,3528600,19.57
2015-09-14,20.70,20.90,17.52,19.17,3600300,19.17
2015-09-07,18.63,21.88,18.27,20.60,4124300,20.60
2015-08-31,21.80,21.90,17.01,17.97,2585200,17.97
2015-08-24,22.03,22.77,18.52,22.36,5633400,22.36
2015-08-17,30.00,30.37,23.23,23.42,6040200,23.42
2015-08-10,28.80,30.78,28.00,30.15,7801900,30.15
2015-08-03,27.50,29.50,25.80,28.39,7332200,28.39
2015-07-27,28.50,30.03,24.19,28.36,9290400,28.36
2015-07-20,27.99,32.46,27.20,29.87,13129100,29.87
2015-07-13,18.46,27.03,18.46,27.03,6639600,27.03
2015-07-06,25.70,25.70,18.46,18.46,4190700,18.46
2015-06-29,34.60,34.60,23.36,23.36,7534500,23.36
2015-06-22,45.98,45.98,34.63,34.63,4948100,34.63
2015-06-15,45.98,45.98,45.98,45.98,000,45.98
2015-06-08,45.98,45.98,45.98,45.98,000,45.98
2015-06-01,46.20,47.70,42.28,45.98,6304400,45.98
2015-05-25,39.60,54.09,38.01,46.15,13835000,46.15
2015-05-18,36.01,41.33,35.80,39.76,9777200,39.76
2015-05-11,30.19,37.98,29.30,36.76,11739000,36.76
2015-05-04,28.85,30.48,27.77,29.77,9024600,29.77
2015-04-27,27.80,29.81,25.55,28.13,7400100,28.13
2015-04-20,26.16,28.06,25.00,27.70,6801100,27.50
2015-04-13,27.53,28.30,24.82,26.06,7618800,25.87
2015-04-06,24.57,29.70,24.57,27.69,13875700,27.49
2015-03-30,23.46,24.65,23.33,24.57,6572200,24.39
2015-03-23,23.38,24.40,23.00,23.43,6675000,23.26
2015-03-16,22.41,23.87,22.41,23.30,6503100,23.13
2015-03-09,22.88,23.46,21.61,22.32,6815300,22.16
2015-03-02,24.57,27.03,24.21,24.26,15996400,24.08
2015-02-23,16.78,22.34,16.78,22.34,57300,22.18
2015-02-17,16.78,16.78,16.78,16.78,20500,16.66
