Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,49.25,49.25,49.25,49.25,000,49.25
2015-12-28,49.25,49.25,49.25,49.25,000,49.25
2015-12-21,49.25,49.25,49.25,49.25,000,49.25
2015-12-14,49.25,49.25,49.25,49.25,000,49.25
2015-12-07,49.25,49.25,49.25,49.25,000,49.25
2015-11-30,46.99,50.20,43.53,49.25,1713300,49.25
2015-11-23,42.88,54.55,41.70,47.80,9874000,47.80
2015-11-16,41.30,43.99,39.81,42.85,6189500,42.85
2015-11-09,41.40,45.68,41.01,43.35,8880600,43.35
2015-11-02,35.10,42.36,35.05,42.30,10187100,42.30
2015-10-26,40.00,40.00,34.61,36.56,7272800,36.56
2015-10-19,36.50,40.00,33.30,39.30,12080200,39.30
2015-10-12,30.67,37.30,30.64,36.36,11106200,36.36
2015-10-05,27.78,31.88,27.78,30.64,4000900,30.64
2015-09-28,24.50,28.80,24.03,27.78,4945600,27.78
2015-09-21,22.30,27.00,22.30,24.19,6653900,24.19
2015-09-14,25.30,25.30,20.05,23.08,7942300,23.08
2015-09-07,20.37,25.71,20.28,24.77,6331500,24.77
2015-08-31,20.37,20.37,20.37,20.37,000,20.37
2015-08-24,26.41,26.99,20.37,20.37,3942600,20.37
2015-08-17,32.50,33.00,26.50,27.93,9904400,27.93
2015-08-10,27.20,35.40,27.00,33.01,12532000,33.01
2015-08-03,25.40,26.30,22.60,26.24,6235400,26.24
2015-07-27,31.02,32.66,24.01,25.80,9065400,25.80
2015-07-20,27.94,34.02,27.00,32.18,9969200,32.18
2015-07-13,18.45,26.26,18.45,26.26,8112100,26.26
2015-07-06,22.77,22.77,18.45,18.45,2753800,18.45
2015-06-29,30.17,30.97,20.70,20.70,8869700,20.70
2015-06-22,35.1915,37.7445,30.17,30.17,4988000,30.17
2015-06-15,88.8798,89.57977,68.83987,70.29995,6176400,35.12866
2015-06-08,91.49991,92.49992,76.5198,88.59993,7131300,44.2731
2015-06-01,92.39984,105.49976,91.49991,94.4698,5854100,47.20625
2015-05-25,92.74982,98.78989,82.99995,92.39984,6175200,46.1719
2015-05-18,87.99984,109.99985,87.98985,95.99979,8325000,47.97078
2015-05-11,84.95983,93.32994,81.99993,87.96987,7562200,43.95826
2015-05-04,72.00993,86.98983,71.04986,84.95983,5525200,42.45415
2015-04-27,78.55979,80.4999,70.99992,72.84993,3180000,36.40288
2015-04-20,74.59987,84.9898,71.0199,78.46989,3827100,39.21115
2015-04-13,72.19991,87.11988,71.10999,75.44987,6261700,37.70205
2015-04-06,69.19985,72.35991,58.10995,71.99994,5863300,35.97814
2015-03-30,61.98997,72.80,58.90002,69.19985,6763200,34.57894
2015-03-23,62.52993,74.49979,59.32991,61.84993,8490300,30.90621
2015-03-16,59.99992,63.38992,57.19983,61.89987,5259000,30.93117
2015-03-09,53.78986,59.98993,51.97,58.19984,2634000,29.08227
2015-03-02,57.79992,59.53986,53.49001,53.92989,3093000,26.94859
2015-02-23,59.89983,59.89983,53.29983,57.90,1396900,28.93244
2015-02-16,59.89983,62.79981,58.17987,59.89983,1693400,29.93175
2015-02-09,49.46996,58.13991,48.41001,58.13991,3648400,29.05233
2015-02-02,45.00004,53.98982,44.57993,50.11,4957200,25.03981
2015-01-26,48.61996,51.64998,44.50003,44.69999,3000800,22.33644
2015-01-19,46.05,55.46987,45.99986,49.48993,6175200,24.72996
2015-01-12,52.50996,52.50996,42.69995,48.29994,2560400,24.13532
2015-01-05,52.50996,52.50996,52.50996,52.50996,000,26.23906
2015-01-01,52.50996,52.50996,52.50996,52.50996,000,26.23906
