Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,17.61,17.67,12.80,13.93,3869300,13.93
2015-12-28,18.38,18.38,17.40,17.61,3706900,17.61
2015-12-21,18.56,19.27,17.89,18.14,4805000,18.14
2015-12-14,17.68,19.50,17.42,18.73,4576900,18.73
2015-12-07,19.02,19.02,17.43,17.68,3358800,17.68
2015-11-30,18.53,19.19,17.01,18.79,5238100,18.79
2015-11-23,21.16,21.99,18.52,18.55,10998300,18.55
2015-11-16,19.20,21.95,18.51,21.33,11729600,21.33
2015-11-09,20.40,22.00,19.01,20.04,21945800,20.04
2015-11-02,15.90,18.79,15.72,18.79,7881900,18.79
2015-10-26,17.04,17.50,15.98,16.34,7037200,16.34
2015-10-19,19.47,19.47,15.73,16.96,13283000,16.96
2015-10-12,17.09,19.69,17.00,19.48,12215600,19.48
2015-10-05,17.30,18.28,16.80,17.45,4358600,17.45
2015-09-28,15.00,18.90,13.88,17.30,8657700,17.30
2015-09-21,12.00,15.19,11.83,15.19,5290400,15.19
2015-09-14,13.22,13.46,10.77,12.08,2561300,12.08
2015-09-07,11.45,13.75,11.45,13.25,2420500,13.25
2015-08-31,14.30,14.30,11.25,11.44,1484200,11.44
2015-08-24,16.26,16.26,12.35,14.48,2980400,14.48
2015-08-17,19.92,20.54,16.50,16.74,4234700,16.74
2015-08-10,19.45,20.80,19.26,20.00,5438600,20.00
2015-08-03,18.14,19.29,16.69,19.22,4154300,19.22
2015-07-27,20.11,21.00,17.25,18.26,6285500,18.26
2015-07-20,19.26,23.07,18.80,21.30,9961200,21.30
2015-07-13,19.00,21.55,16.33,19.31,8015800,19.31
2015-07-06,18.80,18.80,13.28,17.85,5484700,17.85
2015-06-29,21.52,21.90,15.21,17.09,6350300,17.09
2015-06-22,25.01,25.88,21.00,21.00,4365600,21.00
2015-06-15,33.27,33.37,25.01,25.01,6080900,25.01
2015-06-08,37.37,37.37,31.50,33.26,8018400,33.26
2015-06-01,31.00,38.96,31.00,37.37,19629700,37.37
2015-05-25,52.51004,58.31012,26.8182,34.12,13497800,34.12
2015-05-18,39.05,55.00,39.00996,53.00988,13386500,24.02026
2015-05-11,35.44002,41.78988,35.44002,39.55006,10097300,17.92124
2015-05-04,35.68994,37.04998,33.4499,35.15006,5602700,15.92748
2015-04-27,37.5001,37.99994,34.36994,35.70006,4933400,16.1767
2015-04-20,36.49998,37.77994,33.57002,37.44994,8588300,16.96962
2015-04-13,38.15988,41.97996,34.10,37.09002,14735000,16.80653
2015-04-06,29.01998,34.69004,28.40002,34.69004,6857700,15.71903
2015-03-30,26.64992,30.44998,25.65992,29.01998,8810200,13.14977
2015-03-23,25.49008,27.08992,24.37996,26.52012,7673500,12.01701
2015-03-16,23.91994,25.72988,23.82996,25.45994,6232500,11.53661
2015-03-09,23.98,23.98,23.05006,23.73998,2450900,10.75725
2015-03-02,23.96988,24.68004,23.65,23.93006,3539000,10.84338
2015-02-23,23.6599,23.77012,23.2001,23.69994,1033900,10.73911
2015-02-16,23.62998,23.95008,23.40008,23.6599,798400,10.72096
2015-02-09,22.6501,23.7501,22.04994,23.62998,2657600,10.70741
2015-02-02,24.35004,25.49998,22.59994,22.74008,3480500,10.30417
2015-01-26,24.50008,27.2899,24.35004,24.44002,7727800,11.07446
2015-01-19,21.95,26.95,21.95,24.70006,15410500,11.19229
2015-01-12,22.12012,22.39996,21.08,21.61999,2774600,9.79663
2015-01-05,21.60,23.49996,21.10,22.72006,5548200,10.2951
2015-01-01,22.02002,22.02002,22.02002,22.02002,000,9.97789
