Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,35.01,35.01,27.59,29.27,2391300,29.27
2015-12-28,36.60,36.81,34.31,34.89,2701200,34.89
2015-12-21,34.78,37.18,34.55,36.21,4763300,36.21
2015-12-14,31.98,35.50,31.96,34.88,3879600,34.88
2015-12-07,34.10,34.30,32.15,32.22,2394100,32.22
2015-11-30,33.91,35.64,31.28,33.98,4210300,33.98
2015-11-23,35.76,37.36,33.00,33.99,4862700,33.99
2015-11-16,34.50,36.77,33.50,35.74,3820200,35.74
2015-11-09,33.55,39.19,32.99,35.25,7689800,35.25
2015-11-02,29.70,33.98,29.30,33.88,7341400,33.88
2015-10-26,30.51,31.16,28.42,30.26,6053300,30.26
2015-10-19,29.97,30.63,27.36,30.05,6520400,30.05
2015-10-12,27.20,31.25,27.15,30.02,6700700,30.02
2015-10-05,25.69,27.28,25.69,27.02,1776300,27.02
2015-09-28,25.57,26.29,25.10,25.69,1549500,25.69
2015-09-21,25.00,27.30,24.61,25.48,5264600,25.48
2015-09-14,29.70,29.70,23.28,25.00,6290100,25.00
2015-09-07,28.10,31.30,27.67,28.74,11867000,28.74
2015-08-31,28.80,29.46,24.21,28.03,7430600,28.03
2015-08-24,29.11,30.01,24.51,29.37,9930900,29.37
2015-08-17,39.40,40.00,30.10,30.49,8331600,30.49
2015-08-10,38.60,41.22,36.60,39.89,10881300,39.89
2015-08-03,37.00,43.25,35.56,38.21,22134800,38.21
2015-07-27,34.69,36.84,29.12,35.92,10412600,35.92
2015-07-20,31.79,39.00,30.21,35.94,11194900,35.94
2015-07-13,32.26,35.35,27.00,31.97,8603900,31.97
2015-07-06,33.85,33.85,22.10,29.36,6112700,29.36
2015-06-29,35.70,35.95,28.39,30.77,9499000,30.77
2015-06-22,42.41,43.90,35.04,35.04,8125900,35.04
2015-06-15,52.88,58.17,42.41,42.41,12872500,42.41
2015-06-08,32.84,48.07,32.84,48.07,44800,48.07
2015-06-01,20.39,29.85,20.39,29.85,12300,29.85
2015-05-28,16.85,18.54,16.85,18.54,12700,18.54
