Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,113.99,115.00,88.00,97.50,1037700,97.50
2015-12-28,132.18,137.99,113.00,115.50,1541500,115.50
2015-12-21,103.25,142.77,103.10,142.77,1659000,142.77
2015-12-14,92.13,108.42,92.01,104.55,883700,104.55
2015-12-07,101.22,101.98,93.11,93.41,847200,93.41
2015-11-30,100.48,113.80,92.44,101.15,1410900,101.15
2015-11-23,100.00,111.00,96.50,100.25,1623200,100.25
2015-11-16,95.60,105.90,92.00,100.07,1329600,100.07
2015-11-09,91.31,115.34,89.80,100.73,2349400,100.73
2015-11-02,75.00,93.39,73.88,93.39,1619700,93.39
2015-10-26,67.78,80.00,67.27,76.99,1573800,76.99
2015-10-19,66.37,67.00,60.26,66.70,1331000,66.70
2015-10-12,57.63,68.59,57.62,66.83,1385700,66.83
2015-10-05,53.65,58.50,53.65,57.42,490000,57.42
2015-09-28,51.58,55.00,51.19,53.65,502400,53.65
2015-09-21,51.66,56.01,51.11,51.66,1097300,51.66
2015-09-14,52.79,53.50,45.51,52.25,1063000,52.25
2015-09-07,46.80,53.68,44.80,52.50,1020200,52.50
2015-08-31,54.02,54.02,42.35,44.44,573900,44.44
2015-08-24,56.00,56.60,47.10,54.88,1200400,54.88
2015-08-17,77.11,78.80,60.00,60.00,1199300,60.00
2015-08-10,71.90,79.58,69.90,78.90,1840800,78.90
2015-08-03,64.00,70.88,58.20,70.58,1335200,70.58
2015-07-27,74.00,77.18,61.99,64.51,1530600,64.51
2015-07-20,70.88,83.15,67.52,76.53,1934300,76.53
2015-07-13,68.88,75.50,58.07,70.32,2032200,70.32
2015-07-06,74.03,74.03,49.00,62.74,1386700,62.74
2015-06-29,86.00,86.05,62.26,67.30,1585700,67.30
2015-06-22,89.01,100.88,84.61,84.61,1134700,84.61
2015-06-15,104.00,104.00,86.10,89.01,1188000,89.01
2015-06-08,106.68,108.45,96.66,103.52,1427200,103.52
2015-06-01,117.98,122.81,103.86,107.40,1605500,107.40
2015-05-25,96.80,138.00,95.55,117.78,2273900,117.78
2015-05-18,94.88,105.60,94.88,100.10,2216700,100.10
2015-05-11,79.70,100.00,79.30,94.40,2510900,93.92
2015-05-04,77.03,81.00,72.18,79.27,1853900,78.87
2015-04-27,71.00,82.66,70.11,78.30,2381600,77.90
2015-04-20,67.03,70.38,64.37,68.24,1465400,67.89
2015-04-13,69.00,75.58,66.00,67.00,1676400,66.66
2015-04-06,65.40,72.25,62.88,70.00,1940200,69.64
2015-03-30,64.30,65.85,60.13,65.40,1644500,65.07
2015-03-23,61.29,70.62,60.31,65.10,2806100,64.77
2015-03-16,57.19,62.50,56.50,61.02,2792600,60.71
2015-03-09,56.10,58.85,53.73,56.07,3602600,55.78
2015-03-02,45.13,66.07,45.13,62.23,2851100,61.91
2015-02-23,30.83,41.03,30.83,41.03,2500,40.82
2015-02-17,25.69,30.83,25.69,30.83,2800,30.67
