Date,Open,High,Low,Close,Volume,Adj Close,I,j,RSV,K,D,J,KDJ_s,X,A,B,RSI,RSI_s,F,FI,FI_s,EMA,EMA_s,close_s,signal,price,buy,sell,profit
2015-01-01,53.29,53.29,53.29,53.29,0,21.2612,,,,50.0,50.0,0.0,0.0,-14.8088,0.0,0.0,0.0,0.0,-789.160952,0.0,0.0,0.0,0.0,0.0,0.0,21.2612,0.0,0.0,0.0
2015-01-05,51.06,62.76,49.9,59.31,5103000,23.663,,,,50.0,50.0,0.0,0.0,2.4018,0.0,0.0,0.0,0.0,119.84982,0.0,0.0,0.0,0.0,1.0,0.0,23.663,0.0,0.0,0.0
2015-01-12,59.1,71.55,57.51,69.0,4555400,27.529,,,,50.0,50.0,0.0,0.0,3.866,0.0,0.0,0.0,0.0,222.33366,0.0,0.0,0.0,0.0,1.0,0.0,27.529,0.0,0.0,0.0
2015-01-19,68.0,73.8,66.89,67.8,4317100,27.0502,,,,50.0,50.0,0.0,0.0,-0.4788,0.0,0.0,0.0,0.0,-32.026932,0.0,0.0,0.0,0.0,0.0,0.0,27.0502,0.0,0.0,0.0
2015-01-26,70.0,80.79,69.1,72.36,5291700,28.8695,,,,50.0,50.0,0.0,0.0,1.8193,0.0,0.0,0.0,0.0,125.71363,0.0,0.0,19.90068,1.0,1.0,0.0,28.8695,0.0,0.0,0.0
2015-02-02,70.3,85.0,69.16,80.6,4707100,32.1571,-17.7429,30.89,-57.4389770152,14.1870076616,38.0623358872,-33.5636487896,0.0,3.2876,8.0871,-15.2876,34.5976632855,1.0,227.370416,159.599225333,1.0,23.9861533333,1.0,1.0,0.0,32.1571,0.0,0.0,0.0
2015-02-09,79.88,84.5,77.02,82.77,2684800,33.0228,-16.8772,35.1,-48.0831908832,-6.56972518667,23.1849821959,-66.0791399518,0.0,0.8657,11.3747,-0.4788,95.960686717,1.0,66.676214,173.805682,1.0,26.9983688889,1.0,1.0,0.0,33.0228,0.0,0.0,0.0
2015-02-16,82.33,88.76,79.0,88.15,1997800,35.1693,-22.3407,27.49,-81.2684612586,-31.4693038773,4.96688683817,-104.341685308,0.0,2.1465,9.8386,-0.4788,95.3592959467,0.0,169.5735,100.975309333,0.0,29.7220125926,1.0,1.0,0.0,35.1693,0.0,0.0,0.0
2015-02-23,88.15,88.9,77.7,80.3,2601100,32.0374,-34.8526,21.87,-159.362597165,-74.1004016399,-21.3888759879,-179.523452944,0.0,-3.1319,8.1191,-0.4788,94.4311983159,0.0,-243.34863,31.93279,0.0,30.4938083951,1.0,0.0,0.0,32.0374,0.0,0.0,0.0
2015-03-02,82.9,90.28,80.32,81.8,4746800,32.6358,-36.4642,19.8,-184.162626263,-110.787809847,-51.1885206077,-229.986388327,0.0,0.5984,8.1191,-3.1319,72.1633632566,0.0,48.063488,-146.211257333,0.0,31.2078055967,1.0,1.0,0.0,32.6358,0.0,0.0,0.0
2015-03-09,81.45,85.97,77.3,82.3,3266700,32.8353,-36.3247,21.12,-171.991950758,-131.189190151,-77.8554104554,-237.856749542,0.0,0.1995,6.8982,-3.1319,68.7749872883,0.0,15.42135,37.1827753333,1.0,31.7503037311,1.0,1.0,0.0,32.8353,0.0,0.0,0.0
2015-03-16,84.05,106.77,82.88,106.77,9582200,42.5981,-34.4219,13.26,-259.592006033,-173.990128778,-109.900316563,-302.169753209,0.0,9.7628,3.8101,-3.1319,54.8847594353,0.0,809.140864,279.994521333,1.0,35.3662358208,1.0,1.0,0.0,42.5981,0.0,0.0,0.0
2015-03-23,109.0,113.18,93.03,96.52,8956800,38.5087,-38.7913,29.47,-131.62979301,-159.870016855,-126.556883327,-226.496283912,1.0,-4.0894,12.7072,-3.1319,80.226780562,1.0,-380.436882,412.614948667,1.0,36.4137238805,1.0,0.0,1.0,38.5087,38.5087,0.0,0.0
2015-03-30,96.29,102.68,91.5,102.5,6381100,40.8945,-36.4055,35.88,-101.464604236,-140.401545982,-131.171770879,-158.861096189,1.0,2.3858,10.5607,-7.2213,59.3898324148,0.0,218.3007,-180.857688,0.0,37.9073159203,1.0,1.0,0.0,40.8945,0.0,0.0,0.0
2015-04-06,102.5,109.58,89.82,95.0,5238300,37.9023,-39.3977,35.88,-109.804069119,-130.202387028,-130.848642929,-128.909875227,1.0,-2.9922,12.9465,-4.0894,75.9953979537,1.0,-268.759404,55.947332,1.0,37.9056439469,0.0,0.0,0.0,37.9023,0.0,0.0,0.0
2015-04-13,95.6,101.77,88.8,97.8,5501000,39.0194,-38.2806,35.88,-106.690635452,-122.365136503,-128.020807453,-111.053794601,1.0,1.1171,12.3481,-7.0816,63.5527053943,0.0,99.19848,-146.106776,0.0,38.2768959646,1.0,1.0,0.0,39.0194,0.0,0.0,0.0
