Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,95.23,97.35,76.01,82.24,2223600,82.24
2015-12-28,107.83,108.00,94.20,97.82,1670200,97.82
2015-12-21,117.20,124.00,107.33,113.99,1752600,113.99
2015-12-14,97.00,124.95,93.62,116.57,1854500,116.57
2015-12-07,94.41,113.39,92.75,101.10,2842600,101.10
2015-11-30,102.80,110.48,89.00,91.61,2842800,91.61
2015-11-23,96.00,118.99,94.50,101.43,3401400,101.43
2015-11-16,71.62,97.92,71.62,97.92,3648100,97.92
2015-11-09,68.00,85.20,67.80,74.46,3838700,74.46
2015-11-02,53.10,72.00,53.10,69.15,3485400,69.15
2015-10-26,53.51,57.24,51.58,54.93,2329200,54.93
2015-10-19,51.00,53.65,47.21,52.90,2719100,52.90
2015-10-12,44.11,51.66,44.11,50.97,2466400,50.97
2015-10-05,41.37,44.90,41.37,44.01,872900,44.01
2015-09-28,38.20,42.00,38.20,41.37,1078900,41.37
2015-09-21,40.31,42.88,38.45,38.89,2849600,38.89
2015-09-14,39.92,40.59,32.04,40.59,2495300,40.59
2015-09-07,33.78,39.98,33.00,39.55,1956400,39.55
2015-08-31,41.50,41.50,32.00,32.63,1176700,32.63
2015-08-24,43.97,44.79,36.17,42.32,2009700,42.32
2015-08-17,56.80,57.98,46.20,46.47,2450200,46.47
2015-08-10,53.70,60.90,53.01,56.59,3143000,56.59
2015-08-03,46.43,53.74,43.02,53.60,3265900,53.42
2015-07-27,58.50,61.38,44.51,47.40,3857100,47.24
2015-07-20,50.48,64.29,49.80,60.76,3557100,60.56
2015-07-13,38.09,50.58,38.09,50.57,3291300,50.40
2015-07-06,52.26,52.26,34.63,34.63,1108500,34.51
2015-06-29,62.00,62.00,45.11,47.51,2496400,47.35
2015-06-22,67.52,73.40,60.19,60.19,1371300,59.99
2015-06-15,90.00,96.00,67.52,67.52,2474900,67.29
2015-06-08,90.00,90.99,81.78,89.81,2348200,89.51
2015-06-01,93.62,98.86,84.46,89.27,1892400,88.97
2015-05-25,80.80,106.50,80.20,94.22,3037600,93.90
2015-05-18,77.75,88.54,77.31,83.55,2209500,83.27
2015-05-11,69.60,82.88,67.00,77.78,3083800,77.52
2015-05-04,65.80,68.32,61.00,68.32,2075800,68.09
2015-04-27,68.99,72.50,62.72,66.07,2006100,65.85
2015-04-20,57.51,70.35,56.33,69.53,2429200,69.30
2015-04-13,64.00,69.73,57.80,58.19,2173000,57.99
2015-04-06,59.57,68.59,59.57,65.73,2138900,65.51
2015-03-30,56.72,60.18,55.00,59.57,1690700,59.37
2015-03-23,57.98,64.34,55.88,57.77,3117200,57.58
2015-03-16,46.81,61.00,46.81,58.33,3564400,58.13
2015-03-09,43.20,46.80,42.24,46.12,1824600,45.97
2015-03-02,44.94,46.80,43.85,44.06,2324400,43.91
2015-02-23,45.20,45.75,43.43,45.03,1027500,44.88
2015-02-16,45.10,46.86,43.92,45.20,1177400,45.05
2015-02-09,40.10,46.15,38.30,45.43,3355100,45.28
2015-02-02,42.42,46.98,40.50,40.99,5025600,40.85
2015-01-26,46.11,52.93,45.77,47.13,4172100,46.97
2015-01-19,44.80,49.78,42.62,46.87,6149800,46.71
2015-01-12,38.15,47.39,37.30,46.47,11142700,46.31
2015-01-08,34.68,38.15,34.68,38.15,832100,38.02
