Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,40.00,40.00,28.81,30.93,3458300,30.93
2015-12-28,38.00,42.99,37.40,40.96,6269600,40.96
2015-12-21,37.83,39.50,37.00,37.70,2911800,37.70
2015-12-14,37.00,40.42,36.86,38.42,4052000,38.42
2015-12-07,37.14,39.71,35.41,37.28,3840400,37.28
2015-11-30,37.64,39.50,34.02,37.14,4488600,37.14
2015-11-23,40.02,43.00,37.59,37.70,5724100,37.70
2015-11-16,40.50,42.62,38.80,39.96,4907800,39.96
2015-11-09,41.50,48.79,40.88,42.61,13102900,42.61
2015-11-02,37.50,43.49,36.99,42.26,11733300,42.26
2015-10-26,40.21,42.35,38.05,40.00,8199900,40.00
2015-10-19,43.45,45.60,36.41,40.21,10743700,40.21
2015-10-12,38.19,44.44,38.07,43.26,13069000,43.26
2015-10-05,35.71,40.47,35.71,38.61,4601300,38.61
2015-09-28,36.70,39.40,35.06,35.71,5197100,35.71
2015-09-21,33.25,41.26,32.60,36.00,14584000,36.00
2015-09-14,32.65,35.95,27.50,34.78,11029300,34.78
2015-09-07,26.57,36.40,24.59,33.72,10205900,33.72
2015-08-31,34.00,34.93,25.57,25.57,5063800,25.57
2015-08-24,31.64,37.50,27.15,35.08,12782700,35.08
2015-08-17,48.60,50.00,35.15,35.15,13822700,35.15
2015-08-10,51.00,53.32,42.74,48.59,18441000,48.59
2015-08-03,33.10,48.47,33.10,48.47,15977500,48.47
2015-07-27,26.00,30.09,22.08,30.09,8762400,30.09
2015-07-20,24.00,28.87,22.60,27.25,8345000,27.25
2015-07-13,24.34,26.77,21.68,24.02,9131800,24.02
2015-07-06,27.60,27.60,16.46,22.13,5428600,22.13
2015-06-29,38.15,39.88,25.09,25.09,9225100,25.09
2015-06-22,28.95,42.39,28.95,42.39,4898900,42.39
2015-06-15,19.77,28.95,19.77,28.95,50300,28.95
2015-06-11,13.62,17.97,13.62,17.97,11500,17.97
