Date,Open,High,Low,Close,Volume,Adj Close,I,j,RSV,K,D,J,KDJ_s,X,A,B,RSI,RSI_s,F,FI,FI_s,EMA,EMA_s,close_s,signal,price,buy,sell,profit
2015-02-17,13.6,14.83,13.6,14.83,4000,14.8,,,,50.0,50.0,0.0,0.0,-24.17,0.0,0.0,0.0,0.0,-328.712,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0
2015-02-23,14.83,19.73,14.83,19.73,3600,19.7,,,,50.0,50.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,72.667,0.0,0.0,0.0,0.0,1.0,0.0,19.7,0.0,0.0,0.0
2015-03-02,21.7,31.15,21.7,27.2,6409400,27.15,,,,50.0,50.0,0.0,0.0,7.45,0.0,0.0,0.0,0.0,161.665,0.0,0.0,0.0,0.0,1.0,0.0,27.15,0.0,0.0,0.0
2015-03-09,26.0,29.8,25.36,27.54,6725100,27.49,,,,50.0,50.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,8.6224,0.0,0.0,0.0,0.0,1.0,0.0,27.49,0.0,0.0,0.0
2015-03-16,27.75,31.55,27.58,30.44,4751200,30.39,,,,50.0,50.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,79.982,0.0,0.0,17.828,1.0,1.0,0.0,30.39,0.0,0.0,0.0
2015-03-23,30.28,30.9,28.81,29.54,3345700,29.49,15.89,17.95,88.5236768802,62.8412256267,54.2804085422,79.9628597957,1.0,-0.9,15.59,-24.17,39.2102615694,1.0,-25.929,44.6783333333,1.0,21.7153333333,1.0,0.0,1.0,29.49,29.49,0.0,0.0
2015-03-30,29.65,32.62,29.05,32.18,3883000,32.13,17.3,16.72,103.468899522,76.3837835917,61.6482002254,105.854950324,1.0,2.64,15.59,-0.9,94.5421467556,1.0,76.692,8.278,0.0,25.1868888889,1.0,1.0,0.0,32.13,0.0,0.0,0.0
2015-04-06,32.18,36.98,31.6,35.37,3179500,35.31,13.61,10.92,124.633699634,92.467088939,71.9211631299,133.558940557,1.0,3.18,13.33,-0.9,93.6753338018,0.0,100.488,84.624,1.0,28.5612592593,1.0,1.0,0.0,35.31,0.0,0.0,0.0
2015-04-13,36.0,37.67,33.01,33.73,3150100,33.67,8.31,11.62,71.5146299484,85.4829359421,76.4417540673,103.565299692,0.0,-1.64,9.06,-0.9,90.9638554217,0.0,-54.1364,48.9465333333,0.0,30.2641728395,1.0,0.0,0.0,33.67,0.0,0.0,0.0
2015-04-20,33.8,35.5,32.5,33.29,2255600,33.23,5.65,10.09,55.9960356789,75.6539691877,76.1791591075,74.6035893482,0.0,-0.44,8.72,-2.54,77.4422735346,0.0,-14.3,-40.8576,0.0,31.252781893,1.0,0.0,0.0,33.23,0.0,0.0,0.0
2015-04-27,33.42,34.6,32.39,33.53,2092500,33.47,4.66,8.86,52.5959367946,67.96795839,73.4420922016,57.0196907667,0.0,0.24,5.82,-2.98,66.1363636364,0.0,7.7736,-6.94213333333,1.0,31.9918545953,1.0,1.0,0.0,33.47,0.0,0.0,0.0
2015-05-04,33.3,35.97,32.2,33.99,2699900,33.93,4.88,8.62,56.6125290023,64.1828152608,70.3556665547,51.837112673,0.0,0.46,6.06,-2.08,74.4471744472,1.0,14.812,10.1197333333,1.0,32.6379030636,1.0,1.0,0.0,33.93,0.0,0.0,0.0
2015-05-11,34.5,47.0,34.2,44.8,4515000,44.72,13.12,6.07,216.144975288,114.836868603,85.1827339042,174.145138001,1.0,10.79,3.88,-2.08,65.1006711409,0.0,369.018,132.880666667,1.0,36.665268709,1.0,1.0,0.0,44.72,0.0,0.0,0.0
2015-05-18,45.0,53.5,44.8,50.0,3589800,49.92,17.72,14.8,119.72972973,116.467822312,95.6110967068,158.181273523,0.0,5.2,11.49,-2.08,84.6720707443,1.0,232.96,323.665333333,1.0,41.0835124727,1.0,1.0,0.0,49.92,0.0,0.0,0.0
