Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,51.80,52.30,39.01,41.83,2627600,41.83
2015-12-28,53.90,54.20,51.55,51.80,1914800,51.80
2015-12-21,54.49,56.49,52.51,54.17,3554700,54.17
2015-12-14,51.50,56.02,51.30,54.76,3295900,54.76
2015-12-07,54.15,54.90,51.11,51.72,2839800,51.72
2015-11-30,53.99,57.58,50.10,53.91,4922900,53.91
2015-11-23,58.91,62.78,53.70,54.27,7335700,54.27
2015-11-16,53.20,60.79,53.16,59.44,7928400,59.44
2015-11-09,49.64,62.38,49.30,56.00,10888000,56.00
2015-11-02,42.50,51.35,42.04,50.09,11085000,50.09
2015-10-26,45.60,45.65,41.60,43.53,5270500,43.53
2015-10-19,43.49,45.17,40.00,44.47,6872700,44.47
2015-10-12,39.80,44.82,39.70,43.49,6580300,43.49
2015-10-05,36.99,39.99,36.99,39.36,2136100,39.36
2015-09-28,36.25,37.88,36.25,36.99,1488400,36.99
2015-09-21,36.32,40.20,36.00,36.57,5003600,36.57
2015-09-14,40.50,41.01,33.11,36.58,4355000,36.58
2015-09-07,37.81,43.22,36.81,40.65,6701600,40.65
2015-08-31,39.53,39.76,34.58,36.38,3822400,36.38
2015-08-24,38.98,41.55,32.97,40.66,7419700,40.66
2015-08-17,51.80,51.80,40.10,40.70,4767600,40.70
2015-08-10,52.55,56.00,49.98,52.13,6560400,52.13
2015-08-03,47.40,54.20,46.31,52.00,7575200,52.00
2015-07-27,51.84,54.49,43.43,48.67,7122600,48.67
2015-07-20,49.12,58.88,47.01,53.62,9877000,53.62
2015-07-13,48.54,53.60,42.08,49.08,7849900,49.08
2015-07-06,48.61,48.61,33.10,44.30,5240800,44.30
2015-06-29,55.90,56.70,42.37,44.19,7204000,44.19
2015-06-22,60.35,67.66,55.15,55.15,4566700,55.15
2015-06-15,75.76,75.80,60.00,60.35,6649800,60.35
2015-06-08,78.01,85.43,71.67,77.19,9612600,77.19
2015-06-01,89.50,93.20,75.97,77.73,12517400,77.73
2015-05-25,83.11,120.31,82.00,92.24,18217600,92.24
2015-05-18,76.20,85.90,69.28,82.17,16241900,82.17
2015-05-11,53.20,70.99,52.50,70.99,16523900,70.99
2015-05-04,54.73,60.20,49.57,53.06,11275400,53.06
2015-04-27,37.38,49.75,37.38,49.75,49900,49.75
2015-04-24,28.32,33.98,28.32,33.98,43100,33.98
