Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,42.98,43.10,35.06,37.42,4340900,37.42
2015-12-28,44.77,45.19,42.38,42.94,4202000,42.94
2015-12-21,40.00,48.86,39.71,45.89,11627900,45.89
2015-12-14,37.00,41.50,36.61,40.38,4568800,40.38
2015-12-07,40.62,40.98,37.15,37.55,4743200,37.55
2015-11-30,36.50,41.50,35.20,40.15,6128400,40.15
2015-11-23,39.67,41.20,36.06,36.37,6667300,36.37
2015-11-16,37.90,41.46,37.68,39.65,5752300,39.65
2015-11-09,37.96,43.84,37.31,39.13,11704000,39.13
2015-11-02,34.00,39.66,33.59,38.19,14553000,38.19
2015-10-26,33.50,34.59,31.60,33.82,5973400,33.82
2015-10-19,35.12,35.91,30.99,32.94,7130100,32.94
2015-10-12,32.80,35.80,32.56,35.11,7954400,35.11
2015-10-05,31.14,32.98,31.14,32.39,2101700,32.39
2015-09-28,31.45,32.20,30.80,31.14,2180400,31.14
2015-09-21,31.34,34.88,31.00,31.43,7619900,31.43
2015-09-14,34.20,34.39,29.50,32.00,8795200,32.00
2015-09-07,31.62,36.41,30.80,34.01,10461200,34.01
2015-08-31,36.60,37.30,28.36,30.89,6686600,30.89
2015-08-24,31.80,39.20,28.01,37.82,18120600,37.82
2015-08-17,44.55,44.82,33.18,33.20,8722500,33.20
2015-08-10,43.77,48.90,42.23,45.12,11694200,45.12
2015-08-03,48.00,50.00,41.40,43.71,18094700,43.71
2015-07-27,36.99,52.68,33.57,50.01,24251200,50.01
2015-07-20,33.40,38.91,30.70,37.57,14632600,37.57
2015-07-13,32.79,38.69,29.21,33.97,15569600,33.97
2015-07-06,37.10,37.10,22.18,29.81,13209700,29.81
2015-06-29,19.20,33.73,19.20,33.73,6388100,33.73
