Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,5.14,5.34,4.45,4.89,40109000,4.89
2015-12-28,5.38,5.44,5.10,5.11,20485100,5.11
2015-12-21,5.46,5.56,5.22,5.28,35269400,5.28
2015-12-14,5.41,5.70,5.32,5.51,43543700,5.51
2015-12-07,6.00,6.12,5.36,5.42,43197800,5.42
2015-11-30,5.56,6.17,5.10,6.02,74667200,6.02
2015-11-23,6.52,6.69,5.50,5.62,140534200,5.62
2015-11-16,4.89,6.17,4.85,6.17,107785100,6.17
2015-11-09,4.80,5.30,4.70,4.98,91231900,4.98
2015-11-02,4.70,4.89,4.50,4.82,51144300,4.82
2015-10-26,5.11,5.21,4.70,4.83,70960500,4.83
2015-10-19,5.29,5.42,4.70,5.05,123608200,5.05
2015-10-12,4.62,5.37,4.53,5.31,142532400,5.31
2015-10-05,4.34,4.68,4.34,4.57,35665300,4.57
2015-09-28,4.55,4.80,4.31,4.34,50086700,4.34
2015-09-21,4.672,5.58,4.46,4.47,183114800,4.47
2015-09-14,12.03,12.44,9.91,12.14,178555900,4.756
2015-09-07,9.72,12.45,8.87,12.36,186370900,4.843
2015-08-31,13.05,13.48,9.40,9.40,161725700,3.683
2015-08-24,9.00,12.43,8.80,12.43,243353900,4.87
2015-08-17,9.69,10.05,8.11,8.90,52318400,3.487
2015-08-10,9.30,9.98,9.15,9.70,54510400,3.80
2015-08-03,8.49,9.35,7.84,9.24,52696500,3.62
2015-07-27,9.35,9.62,7.82,8.51,60968900,3.334
2015-07-20,9.10,10.32,8.93,9.65,72533800,3.781
2015-07-13,7.36,8.94,7.32,8.92,61311700,3.495
2015-07-06,9.88,9.88,6.69,6.69,35062500,2.621
2015-06-29,11.25,11.80,8.93,8.98,81538300,3.518
2015-06-22,12.91,13.38,11.03,11.03,40771800,4.321
2015-06-15,14.60,15.43,12.40,12.91,84485600,5.058
2015-06-08,13.61,14.40,13.01,14.29,93499400,5.599
2015-06-01,12.10,13.88,11.99,13.41,100074700,5.254
2015-05-25,11.84,13.05,10.90,12.07,91276000,4.729
2015-05-18,10.72,11.86,10.54,11.84,64767900,4.639
2015-05-11,10.60,11.06,10.48,10.72,33892200,4.20
2015-05-04,11.27,11.73,10.18,10.52,31436200,4.122
2015-04-27,11.44,11.58,11.12,11.31,38750400,4.431
2015-04-20,11.87,12.31,11.15,11.44,28654300,4.482
2015-04-13,12.06,12.52,11.07,11.97,26449900,4.69
2015-04-06,11.54,12.69,11.46,12.08,28133800,4.733
2015-03-30,10.06,11.68,9.98,11.54,29460900,4.521
2015-03-23,9.91,10.25,9.49,10.05,25260400,3.937
2015-03-16,9.16,10.11,9.15,9.85,32115600,3.859
2015-03-09,8.89,9.19,8.77,9.14,13171000,3.581
2015-03-02,8.90,9.30,8.82,8.94,24036400,3.503
2015-02-23,8.75,8.89,8.56,8.88,9377000,3.479
2015-02-16,8.59,8.86,8.56,8.75,7553500,3.428
2015-02-09,8.62,8.83,8.40,8.61,20013500,3.373
2015-02-02,8.20,8.84,8.06,8.70,22387400,3.409
2015-01-26,8.19,8.55,8.13,8.25,13790500,3.232
2015-01-19,8.16,8.37,7.78,8.20,11791100,3.213
2015-01-12,8.46,8.46,8.08,8.35,9471100,3.271
2015-01-05,8.53,8.98,8.46,8.48,16271800,3.322
2015-01-01,8.52,8.52,8.52,8.52,000,3.338
