Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,57.27,57.30,43.33,45.78,1836400,45.78
2015-12-28,59.10,59.35,56.30,57.31,1430600,57.31
2015-12-21,60.38,63.57,58.00,59.39,3161800,59.39
2015-12-14,52.47,61.98,52.20,60.88,3478200,60.88
2015-12-07,58.00,58.48,52.50,53.09,2576600,53.09
2015-11-30,52.20,60.90,52.20,57.89,4890900,57.89
2015-11-23,52.56,58.45,51.10,52.32,4711300,52.32
2015-11-16,49.20,53.27,48.22,52.48,3343000,52.48
2015-11-09,48.58,57.76,48.18,50.80,6464400,50.80
2015-11-02,42.00,49.00,41.61,48.77,4966100,48.77
2015-10-26,45.23,45.28,41.20,42.68,2861800,42.68
2015-10-19,41.38,45.71,39.67,44.84,5591600,44.84
2015-10-12,38.65,42.38,38.58,41.47,2807000,41.47
2015-10-05,35.86,38.87,35.86,38.43,867200,38.43
2015-09-28,35.28,36.79,35.28,35.86,603200,35.86
2015-09-21,35.40,38.95,34.91,35.55,2209100,35.55
2015-09-14,39.72,40.17,32.36,35.47,2762000,35.47
2015-09-07,39.02,42.50,38.03,39.94,3638300,39.94
2015-08-31,40.00,43.19,35.70,37.91,3511400,37.91
2015-08-24,39.00,39.88,32.80,39.01,3601800,39.01
2015-08-17,48.68,48.68,40.10,40.94,2654400,40.94
2015-08-10,48.98,51.65,46.68,48.70,3490800,48.70
2015-08-03,47.00,52.38,46.00,48.16,5983200,48.16
2015-07-27,48.50,51.08,40.35,47.83,5582000,47.83
2015-07-20,43.50,53.50,42.28,49.81,6468700,49.81
2015-07-13,36.42,44.07,36.10,43.73,3576700,43.73
2015-07-06,43.32,43.32,33.11,33.11,2472800,33.11
2015-06-29,47.69,47.70,37.67,39.38,4558900,39.38
2015-06-22,53.28,58.50,46.49,46.49,3286900,46.49
2015-06-15,65.61,68.00,52.00,53.28,6395800,53.28
2015-06-08,78.90,86.49,65.01,72.82,11390000,72.82
2015-06-01,57.99,84.91,57.99,84.91,5946600,84.91
2015-05-25,36.01,52.72,36.01,52.72,34400,52.72
2015-05-18,22.35,32.74,22.35,32.74,12900,32.74
