Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,28.29,28.29,24.63,25.44,14899300,25.44
2015-12-28,30.10,30.25,28.28,28.31,13042700,28.31
2015-12-21,28.65,31.20,28.51,30.42,30665100,30.42
2015-12-14,27.35,29.77,27.18,28.78,19811600,28.78
2015-12-07,28.52,29.00,27.27,27.54,15944300,27.54
2015-11-30,26.55,30.65,25.80,28.46,39077600,28.46
2015-11-23,28.21,28.59,26.10,26.60,15713300,26.60
2015-11-16,27.79,29.60,27.72,28.21,21230800,28.21
2015-11-09,29.51,31.50,28.15,28.30,34615400,28.30
2015-11-02,26.01,31.13,25.59,29.95,49424000,29.95
2015-10-26,27.77,28.26,25.90,26.49,17993000,26.49
2015-10-19,27.10,28.30,26.60,27.42,21797900,27.42
2015-10-12,26.41,27.54,26.21,27.15,16253000,27.15
2015-10-05,25.53,27.05,25.51,26.41,7589700,26.41
2015-09-28,26.20,26.68,25.45,25.53,4225100,25.53
2015-09-21,26.00,27.49,25.80,26.39,10742600,26.39
2015-09-14,25.06,28.40,24.00,26.29,34142700,26.29
2015-09-07,25.90,26.28,24.10,25.04,22508700,25.04
2015-08-31,24.30,26.44,23.40,26.43,49913600,26.43
2015-08-24,22.62,25.05,20.51,24.78,85674400,24.78
2015-08-17,27.81,27.89,23.46,23.51,30203600,23.51
2015-08-10,28.10,29.50,27.90,28.09,26167900,28.09
2015-08-03,28.01,29.43,27.70,28.19,24790800,28.19
2015-07-27,30.59,30.80,27.17,28.24,44738300,28.24
2015-07-20,32.69,33.74,31.01,31.05,48267900,31.05
2015-07-13,34.88,36.09,32.16,32.98,84677800,32.98
2015-07-06,30.65,38.12,29.14,36.08,222868100,36.08
2015-06-29,29.30,31.80,25.98,27.91,101951000,27.91
2015-06-22,31.02,32.69,27.92,28.76,52535300,28.76
2015-06-15,36.99,37.30,30.70,31.02,60045500,31.02
2015-06-08,36.62,38.87,36.32,36.86,97027400,36.86
2015-06-01,35.27,37.66,35.02,36.60,80779200,36.21
2015-05-25,37.64,39.39,34.88,35.26,97098900,34.89
2015-05-18,36.40,37.77,35.28,37.64,80865400,37.24
2015-05-11,38.36,40.10,36.80,36.93,107842500,36.54
2015-05-04,38.00,42.49,37.40,38.34,179495300,37.93
2015-04-27,37.90,39.97,37.42,38.06,98553700,37.66
2015-04-20,39.30,40.16,37.01,37.79,116520900,37.39
2015-04-13,41.50,41.89,37.80,39.45,111938900,39.03
2015-04-06,37.61,42.50,37.45,41.19,142322500,40.75
2015-03-30,36.50,38.76,35.96,37.61,106955800,37.21
2015-03-23,37.60,38.88,35.45,36.27,103246900,35.89
2015-03-16,36.91,39.02,36.40,37.73,117970500,37.33
2015-03-09,34.30,38.00,33.67,36.67,101362200,36.28
2015-03-02,37.99,38.14,34.70,34.92,78629900,34.55
2015-02-23,38.36,38.36,35.30,37.46,53680300,37.06
2015-02-16,38.25,39.07,37.29,38.36,39070300,37.95
2015-02-09,34.32,39.43,34.32,38.13,122131800,37.73
2015-02-02,33.80,37.90,33.30,34.82,140727000,34.45
2015-01-26,39.58,41.33,36.05,36.08,120529900,35.70
2015-01-19,33.12,42.23,32.32,40.24,195164100,39.81
2015-01-12,33.30,38.52,32.10,36.80,158394100,36.41
2015-01-05,35.35,35.50,31.02,33.88,145788800,33.52
2015-01-01,34.15,34.15,34.15,34.15,000,33.79
