Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,15.10,15.26,11.51,12.99,6162600,12.99
2015-12-28,15.85,15.93,14.97,15.17,5498200,15.17
2015-12-21,16.03,16.65,15.60,16.03,10122200,16.03
2015-12-14,14.60,16.37,14.50,16.02,7583400,16.02
2015-12-07,15.61,16.48,14.60,14.75,7962100,14.75
2015-11-30,14.55,15.98,13.58,15.75,8878000,15.75
2015-11-23,17.00,17.45,14.41,14.53,13998200,14.53
2015-11-16,14.58,17.44,14.50,17.18,15375200,17.18
2015-11-09,14.90,15.73,14.64,14.93,12101500,14.93
2015-11-02,14.25,15.30,13.82,15.08,10573900,15.08
2015-10-26,17.11,17.11,14.68,14.79,21979200,14.79
2015-10-19,14.52,15.55,12.68,15.55,12139800,15.55
2015-10-12,12.00,14.60,11.90,14.34,11619800,14.34
2015-10-05,11.30,12.25,11.30,11.92,3105700,11.92
2015-09-28,10.62,11.53,10.42,11.30,4532900,11.30
2015-09-21,10.14,11.50,9.98,10.83,8066500,10.83
2015-09-14,10.59,10.79,8.70,10.19,9440300,10.19
2015-09-07,8.88,11.07,8.81,10.54,10897600,10.54
2015-08-31,11.50,11.50,8.58,8.64,9416700,8.64
2015-08-24,12.19,12.19,9.60,11.65,14634900,11.65
2015-08-17,14.60,15.00,12.30,12.82,9701400,12.82
2015-08-10,13.18,15.46,13.17,14.71,14349200,14.71
2015-08-03,12.65,13.21,11.26,13.04,11431500,13.04
2015-07-27,14.55,14.70,11.90,12.50,12963300,12.50
2015-07-20,15.02,15.66,14.28,14.84,14212700,14.84
2015-07-13,14.52,15.93,12.82,14.86,16372400,14.86
2015-07-06,14.78,14.78,12.00,13.20,7115000,13.20
2015-06-29,15.00,15.48,11.65,13.44,20712100,13.44
2015-06-22,17.30,17.91,14.38,14.38,10498300,14.38
2015-06-15,23.504,23.504,17.30,17.30,14748000,17.30
2015-06-08,57.45,57.98,22.872,23.132,19795700,9.21093
2015-06-01,42.16,60.98,42.16,58.49,9144900,23.29014
2015-05-25,42.16,42.16,42.16,42.16,000,16.78769
2015-05-18,42.16,42.16,42.16,42.16,000,16.78769
2015-05-11,42.16,42.16,42.16,42.16,000,16.78769
2015-05-04,43.00,45.00,41.91,42.16,1872400,16.78769
2015-04-27,46.50,48.37,41.46,41.79,8852700,16.64036
2015-04-20,46.51,47.78,38.51,43.97,8299400,17.50842
2015-04-13,40.10,46.75,39.01,46.23,5795200,18.40833
2015-04-06,37.79,40.37,37.00,39.26,3602300,15.63294
2015-03-30,33.49,38.15,30.09,37.79,6185200,15.0476
2015-03-23,32.80,34.90,31.34,33.34,7292800,13.27566
2015-03-16,25.80,33.10,25.80,33.10,7737400,13.18009
2015-03-09,26.46,26.95,25.35,25.86,3157900,10.29719
2015-03-02,25.35,27.98,25.00,26.58,5020600,10.58389
2015-02-23,25.00,25.88,24.00,25.18,2969100,10.02643
2015-02-16,25.71,25.71,24.70,25.00,1850600,9.95475
2015-02-09,20.80,26.05,20.51,25.75,9043700,10.25339
2015-02-02,21.50,22.10,20.61,20.87,3698600,8.31023
2015-01-26,20.25,22.60,20.25,21.88,4074600,8.7124
2015-01-19,16.92,21.01,16.88,20.52,7270000,8.17086
2015-01-12,17.52,18.66,16.91,17.92,3169100,7.13557
2015-01-05,18.49,18.70,17.32,17.67,5805400,7.03602
2015-01-01,18.74,18.74,18.74,18.74,000,7.46208
