Date,Open,High,Low,Close,Volume,Adj Close,I,j,RSV,K,D,J,KDJ_s,X,A,B,RSI,RSI_s,F,FI,FI_s,EMA,EMA_s,close_s,signal,price,buy,sell,profit
2015-01-01,6.8,6.8,6.8,6.8,0,6.55389,,,,50.0,50.0,0.0,0.0,0.52389,0.0,0.0,0.0,0.0,3.562452,0.0,0.0,0.0,0.0,1.0,0.0,6.55389,0.0,0.0,0.0
2015-01-05,6.98,7.33,6.42,6.5,533108100,6.26475,,,,50.0,50.0,0.0,0.0,-0.28914,0.0,0.0,0.0,0.0,-1.8562788,0.0,0.0,0.0,0.0,0.0,0.0,6.26475,0.0,0.0,0.0
2015-01-12,6.47,7.39,6.33,7.21,395936400,6.94905,,,,50.0,50.0,0.0,0.0,0.6843,0.0,0.0,0.0,0.0,4.331619,0.0,0.0,0.0,0.0,1.0,0.0,6.94905,0.0,0.0,0.0
2015-01-19,6.54,7.1,6.31,6.86,534738700,6.61172,,,,50.0,50.0,0.0,0.0,-0.33733,0.0,0.0,0.0,0.0,-2.1285523,0.0,0.0,0.0,0.0,0.0,0.0,6.61172,0.0,0.0,0.0
2015-01-26,6.83,6.86,6.22,6.23,319093900,6.00452,,,,50.0,50.0,0.0,0.0,-0.6072,0.0,0.0,0.0,0.0,-3.776784,0.0,0.0,5.275882,1.0,0.0,0.0,6.00452,0.0,0.0,0.0
2015-02-02,6.08,6.35,5.84,5.9,266469600,5.68646,-0.53354,1.17,-45.6017094017,18.1327635328,39.3775878443,-24.3568850902,0.0,-0.31806,1.20819,-1.23367,49.4782665673,1.0,-1.8574704,-3.1370128,0.0,5.41274133333,1.0,0.0,0.0,5.68646,0.0,0.0,0.0
2015-02-09,5.89,6.22,5.82,6.11,169428500,5.88886,0.04886,1.55,3.15225806452,13.13926171,30.6314791328,-21.8451731356,1.0,0.2024,0.6843,-1.55173,30.603346109,0.0,1.177968,-0.8456576,1.0,5.57144755556,1.0,1.0,0.0,5.88886,0.0,0.0,0.0
2015-02-16,6.12,6.15,6.04,6.1,54074500,5.87922,0.05922,1.57,3.77197452229,10.0168326474,23.7599303044,-17.4693626664,1.0,-0.00964,0.8867,-1.26259,41.2554843693,1.0,-0.0582256,0.765903466667,1.0,5.67403837037,1.0,0.0,1.0,5.87922,5.87922,0.0,0.0
2015-02-23,6.1,6.16,5.95,6.08,112867500,5.85995,0.03995,1.28,3.12109375,7.71825301496,18.4127045412,-13.6706500376,1.0,-0.01927,0.2024,-1.27223,13.7254768993,0.0,-0.1146565,-0.0770359,0.0,5.73600891358,1.0,0.0,0.0,5.85995,0.0,0.0,0.0
2015-03-02,6.09,6.12,5.61,5.83,266174200,5.61899,-0.20101,1.04,-19.3278846154,-1.29712619515,11.8427609624,-27.5769005103,0.0,-0.24096,0.2024,-0.95417,17.5000216156,1.0,-1.3517856,-0.527032866667,0.0,5.69700260905,0.0,0.0,-1.0,5.61899,0.0,5.61899,-0.0442626743003
2015-03-09,5.85,6.49,5.75,6.29,465100500,6.06235,0.45235,0.74,61.1283783784,19.5113753294,14.3989657514,29.7361944852,1.0,0.44336,0.2024,-0.58793,25.6095555021,1.0,2.54932,-0.0514170666667,1.0,5.8187850727,1.0,1.0,1.0,6.06235,6.06235,0.0,0.0
2015-03-16,6.32,6.61,6.23,6.48,429238100,6.24547,0.63547,0.88,72.2125,37.0784168862,21.9587827964,67.317685066,1.0,0.18312,0.64576,-0.26987,70.5263042932,1.0,1.1408376,2.07982586667,1.0,5.9610133818,1.0,1.0,0.0,6.24547,0.0,0.0,0.0
2015-03-23,6.55,6.6,6.2,6.32,393422500,6.09126,0.48126,1.0,48.126,40.7609445908,28.2261700612,65.8304936501,0.0,-0.15421,0.62648,-0.26987,69.8923411614,0.0,-0.956102,0.441857733333,0.0,6.0044289212,1.0,0.0,0.0,6.09126,0.0,0.0,0.0
2015-03-30,6.36,6.65,6.33,6.4,453571100,6.16837,0.55837,1.0,55.837,45.7862963939,34.0795455054,69.1997981708,1.0,0.07711,0.62648,-0.41444,60.1852207662,0.0,0.4881063,-0.474699233333,0.0,6.05907594747,1.0,1.0,0.0,6.16837,0.0,0.0,0.0
2015-04-06,6.4,6.82,6.4,6.78,562815600,6.53461,0.92461,1.04,88.9048076923,60.1591334934,42.7727415014,94.9319174773,1.0,0.36624,0.70359,-0.39517,64.0349120827,1.0,2.343936,1.1067162,1.0,6.21758729831,1.0,1.0,0.0,6.53461,0.0,0.0,0.0
2015-04-13,6.94,7.38,6.8,7.23,672579200,6.96832,1.21832,1.07,113.861682243,78.0599830766,54.5351553598,125.10963851,1.0,0.43371,1.06983,-0.15421,87.4015555047,1.0,2.949228,2.5457,1.0,6.46783153221,1.0,1.0,0.0,6.96832,0.0,0.0,0.0
2015-04-20,7.32,7.32,6.73,6.81,609796900,6.56353,0.36353,1.18,30.8076271186,62.3091977573,57.1265028256,72.6745876206,0.0,-0.40479,1.06018,-0.15421,87.3014435231,0.0,-2.7242367,1.0580731,0.0,6.49973102147,1.0,0.0,0.0,6.56353,0.0,0.0,0.0
2015-04-27,6.85,7.41,6.85,6.92,499121400,6.66954,0.46954,1.18,39.7915254237,54.8033069794,56.3521042102,51.7057125178,0.0,0.10601,0.87706,-0.559,61.0740498308,0.0,0.7261685,-1.57410163333,0.0,6.55633401431,1.0,1.0,0.0,6.66954,0.0,0.0,0.0
2015-05-04,6.94,7.12,6.52,6.65,365936900,6.40932,0.07932,1.08,7.34444444444,38.9836861344,50.5626315183,15.8257953667,0.0,-0.26022,0.98307,-0.40479,70.8335134668,1.0,-1.6966344,-0.0814324666667,1.0,6.50732934288,0.0,0.0,0.0,6.40932,0.0,0.0,0.0
2015-05-11,6.63,6.83,6.56,6.62,379585600,6.3804,-0.0196,1.01,-1.94059405941,25.3422594031,42.1558408132,-8.28490341703,0.0,-0.02892,0.90596,-0.66501,57.6688288128,0.0,-0.1897152,-1.194328,0.0,6.46501956192,0.0,0.0,-1.0,6.3804,0.0,6.3804,0.0524631537275
2015-05-18,6.57,6.9,6.5,6.89,350806500,6.64063,0.12063,0.89,13.5539325843,21.4128171302,35.2414995856,-6.24454778054,1.0,0.26023,0.53972,-0.69393,43.749848012,0.0,1.691495,0.437354866667,1.0,6.52355637461,1.0,1.0,0.0,6.64063,0.0,0.0,0.0
2015-05-25,6.92,7.11,6.65,6.82,464999700,6.57316,0.07316,0.91,8.03956043956,16.9550649,29.146021357,-7.42684801412,0.0,-0.06747,0.36624,-0.69393,34.5454030957,0.0,-0.4486755,0.978104833333,1.0,6.54009091641,1.0,0.0,0.0,6.57316,0.0,0.0,0.0
2015-06-01,6.83,8.48,6.76,8.13,1249097400,8.13,1.63,0.91,179.120879121,71.0103363069,43.100793007,126.829422907,1.0,1.55684,0.36624,-0.35661,50.6661133015,1.0,10.5242384,3.20896246667,1.0,7.07006061094,1.0,1.0,1.0,8.13,8.13,0.0,0.0
2015-06-08,8.29,9.7,8.14,8.89,1118215900,8.89,2.39,1.98,120.707070707,87.5759144403,57.9258334848,146.876076351,1.0,0.76,1.81707,-0.35661,83.5941812962,1.0,6.1864,9.07829226667,1.0,7.67670707396,1.0,1.0,0.0,8.89,0.0,0.0,0.0
2015-06-15,8.83,9.58,7.55,7.58,1094638500,7.58,1.08,3.2,33.75,69.6339429602,61.8285366433,85.2447555941,0.0,-1.31,2.57707,-0.09639,96.3945598588,1.0,-9.8905,0.827433333333,0.0,7.64447138264,0.0,0.0,-1.0,7.58,0.0,7.58,-0.0676506765068
2015-06-22,7.58,8.39,7.09,7.39,599004000,7.39,0.89,3.2,27.8125,55.6934619735,59.7835117533,47.5133624138,0.0,-0.19,2.57707,-1.37747,65.1673772424,0.0,-1.3471,-7.0427,0.0,7.55964758843,0.0,0.0,0.0,7.39,0.0,0.0,0.0
2015-06-29,7.65,8.79,6.9,7.92,1152554600,7.92,1.27,3.05,41.6393442623,51.0087560697,56.8585931921,39.309081825,0.0,0.53,2.31684,-1.56747,59.646114754,0.0,3.657,0.320933333333,1.0,7.67976505895,1.0,1.0,0.0,7.92,0.0,0.0,0.0
2015-07-06,8.7,9.18,7.5,8.5,1441877900,8.5,1.74,2.94,59.1836734694,53.7337285363,55.8169716402,49.5672423285,1.0,0.58,2.84684,-1.5,65.492173625,1.0,4.35,3.888,1.0,7.95317670597,1.0,1.0,1.0,8.5,8.5,0.0,0.0
2015-07-13,8.25,8.48,7.7,8.0,724794200,8.0,1.1,2.8,39.2857142857,48.9177237861,53.5172223555,39.7187266473,0.0,-0.5,1.87,-1.5,55.4896142433,0.0,-3.85,1.61666666667,0.0,7.96878447064,1.0,0.0,0.0,8.0,0.0,0.0,0.0
2015-07-20,7.98,8.0,7.62,7.63,392364900,7.63,0.73,2.68,27.2388059701,41.6914178475,49.5752875195,25.9236785034,0.0,-0.37,1.11,-2.0,35.691318328,0.0,-2.8194,-3.50646666667,0.0,7.85585631376,0.0,0.0,-1.0,7.63,0.0,7.63,-0.102352941176
2015-07-27,7.5,7.57,6.68,6.84,419223100,6.84,-0.06,2.28,-2.63157894737,26.9170855825,42.0225535405,-3.29385033345,0.0,-0.79,1.11,-1.06,51.1520737327,1.0,-5.2772,-3.63866666667,0.0,7.51723754251,0.0,0.0,0.0,6.84,0.0,0.0,0.0
2015-08-03,6.75,7.0,6.72,6.8,213288400,6.8,0.12,2.5,4.8,19.5447237217,34.5299436009,-10.4257160367,0.0,-0.04,1.11,-1.66,40.0722021661,0.0,-0.2688,-3.60773333333,1.0,7.27815836167,0.0,0.0,0.0,6.8,0.0,0.0,0.0
2015-08-10,6.78,7.05,6.72,6.78,239328900,6.78,0.1,2.5,4.0,14.3631491478,27.8076787832,-12.525910123,0.0,-0.02,0.58,-1.7,25.4385964912,0.0,-0.1344,-0.224,1.0,7.11210557445,0.0,0.0,0.0,6.78,0.0,0.0,0.0
2015-08-17,6.78,6.82,6.11,6.13,264433800,6.13,-0.55,1.8,-30.5555555556,-0.609752419997,18.3352017155,-38.4996606909,0.0,-0.65,0.0,-1.72,0.0,0.0,-3.9715,-1.41343333333,0.0,6.78473704963,0.0,0.0,0.0,6.13,0.0,0.0,0.0
2015-08-24,5.99,5.99,5.03,5.82,457715500,5.82,-0.29,1.89,-15.3439153439,-5.5211400613,10.3830877899,-37.3295957636,1.0,-0.31,0.0,-1.87,0.0,0.0,-1.5593,-3.16743333333,0.0,6.46315803309,0.0,0.0,0.0,5.82,0.0,0.0,0.0
2015-08-31,5.72,7.0,5.58,6.96,493309000,6.96,1.93,2.54,75.9842519685,21.6473239486,14.1378331761,36.6663054936,1.0,1.14,0.0,-1.81,0.0,0.0,6.3612,1.08086666667,1.0,6.62877202206,1.0,1.0,0.0,6.96,0.0,0.0,0.0
2015-09-07,6.73,6.73,6.03,6.27,210299700,6.27,1.24,2.02,61.3861386139,34.8935955037,21.0564206187,62.5679452738,1.0,-0.69,1.14,-1.02,52.7777777778,1.0,-4.1607,2.8539,1.0,6.50918134804,0.0,0.0,1.0,6.27,6.27,0.0,0.0
2015-09-14,6.29,6.59,6.09,6.19,207375500,6.19,1.16,2.02,57.4257425743,42.4043111939,28.1723841437,70.8681652942,1.0,-0.08,1.14,-1.67,40.5693950178,0.0,-0.4872,-2.9362,0.0,6.40278756536,0.0,0.0,-1.0,6.19,0.0,6.19,-0.0127591706539
2015-09-21,6.15,6.32,6.09,6.27,90309100,6.27,1.24,1.97,62.9441624365,49.2509282748,35.1985655207,77.3556537828,1.0,0.08,1.14,-1.73,39.7212543554,0.0,0.4872,-0.1624,1.0,6.35852504357,0.0,1.0,0.0,6.27,0.0,0.0,0.0
2015-09-28,6.2,6.21,6.06,6.08,33997600,6.08,1.05,1.97,53.2994923858,50.6004496451,40.3325268955,71.1362951443,0.0,-0.19,1.22,-1.08,53.0434782609,1.0,-1.1514,-0.059,1.0,6.26568336238,0.0,0.0,0.0,6.08,0.0,0.0,0.0
2015-10-05,6.08,6.27,6.08,6.22,34089700,6.22,0.64,1.42,45.0704225352,48.7571072751,43.1407203554,59.9898811146,0.0,0.14,1.22,-0.96,55.9633027523,1.0,0.8512,-0.483866666667,0.0,6.25045557492,0.0,1.0,0.0,6.22,0.0,0.0,0.0
2015-10-12,6.25,6.44,6.21,6.35,101789400,6.35,0.32,0.7,45.7142857143,47.7428334215,44.6747580441,53.8789841764,0.0,0.13,0.22,-0.96,18.6440677966,0.0,0.8073,0.836566666667,1.0,6.28363704995,1.0,1.0,0.0,6.35,0.0,0.0,0.0
2015-10-19,6.38,6.77,6.29,6.49,185446400,6.49,0.43,0.53,81.1320754717,58.8725807716,49.4073656199,77.8030110749,1.0,0.14,0.35,-0.27,56.4516129032,1.0,0.8806,0.831733333333,0.0,6.35242469997,1.0,1.0,0.0,6.49,0.0,0.0,0.0
2015-10-26,6.52,6.56,6.33,6.35,89422900,6.35,0.29,0.71,40.8450704225,52.8634106552,50.5593806317,57.4714707023,0.0,-0.14,0.49,-0.19,72.0588235294,1.0,-0.8862,0.291666666667,0.0,6.35161646664,0.0,0.0,0.0,6.35,0.0,0.0,0.0
2015-11-02,6.3,6.7,6.16,6.6,179972200,6.6,0.54,0.71,76.0563380282,60.5943864462,53.9043825699,73.9743941989,1.0,0.25,0.41,-0.33,55.4054054054,0.0,1.54,-0.0774666666667,0.0,6.43441097776,1.0,1.0,0.0,6.6,0.0,0.0,0.0
2015-11-09,6.66,7.15,6.62,6.64,255474000,6.64,0.56,0.69,81.1594202899,67.4493977274,58.4193876224,85.5094179375,1.0,0.04,0.66,-0.14,82.5,1.0,0.2648,1.11493333333,1.0,6.50294065184,1.0,1.0,1.0,6.64,6.64,0.0,0.0
2015-11-16,6.54,6.83,6.53,6.68,126770900,6.68,0.52,0.99,52.5252525253,62.47468266,59.7711526349,67.8817427102,0.0,0.04,0.56,-0.14,80.0,0.0,0.2612,0.2636,0.0,6.56196043456,1.0,1.0,0.0,6.68,0.0,0.0,0.0
2015-11-23,6.66,6.7,6.18,6.22,99695300,6.22,0.06,0.99,6.06060606061,43.6699904602,54.4040985767,22.2017742273,0.0,-0.46,0.47,-0.14,77.0491803279,0.0,-2.8428,-0.773466666667,0.0,6.44797362304,0.0,0.0,-1.0,6.22,0.0,6.22,-0.0632530120482
2015-11-30,6.24,6.89,6.21,6.61,211686400,6.61,0.45,0.99,45.4545454545,44.264842125,51.0243464261,30.7458335227,1.0,0.39,0.33,-0.6,35.4838709677,0.0,2.4219,-1.0879,0.0,6.50198241536,1.0,1.0,0.0,6.61,0.0,0.0,0.0
2015-12-07,6.62,6.67,6.4,6.44,74864400,6.44,0.28,0.99,28.2828282828,38.9375041776,46.99539901,22.8217145129,0.0,-0.17,0.72,-0.46,61.0169491525,1.0,-1.088,1.25193333333,1.0,6.48132161024,0.0,0.0,0.0,6.44,0.0,0.0,0.0
