Date,Open,High,Low,Close,Volume,Adj Close,I,j,RSV,K,D,J,KDJ_s,X,A,B,RSI,RSI_s,F,FI,FI_s,EMA,EMA_s,close_s,signal,price,buy,sell,profit
2015-01-01,14.35001,14.35001,14.35001,14.35001,0,9.53671,,,,50.0,50.0,0.0,0.0,-1.79329,0.0,0.0,0.0,0.0,-25.7337294329,0.0,0.0,0.0,0.0,0.0,0.0,9.53671,0.0,0.0,0.0
2015-01-05,14.28,15.79995,14.1,14.91,9532300,9.90887,,,,50.0,50.0,0.0,0.0,0.37216,0.0,0.0,0.0,0.0,5.247456,0.0,0.0,0.0,0.0,1.0,0.0,9.90887,0.0,0.0,0.0
2015-01-12,14.77999,15.13995,14.16,14.83999,4943500,9.86235,,,,50.0,50.0,0.0,0.0,-0.04652,0.0,0.0,0.0,0.0,-0.6587232,0.0,0.0,0.0,0.0,0.0,0.0,9.86235,0.0,0.0,0.0
2015-01-19,14.41001,15.73005,14.3,15.10005,10836800,10.03518,,,,50.0,50.0,0.0,0.0,0.17283,0.0,0.0,0.0,0.0,2.471469,0.0,0.0,0.0,0.0,1.0,0.0,10.03518,0.0,0.0,0.0
2015-01-26,15.07005,15.55995,14.68999,14.88,5432400,9.88894,,,,50.0,50.0,0.0,0.0,-0.14624,0.0,0.0,0.0,0.0,-2.1482641376,0.0,0.0,7.868622,1.0,0.0,0.0,9.88894,0.0,0.0,0.0
2015-02-02,15.07005,15.55005,14.1,14.14999,5421700,9.40379,-4.69621,1.69995,-276.255772229,-58.7519240762,13.7493586413,-203.754489511,0.0,-0.48515,0.54499,-1.98605,21.5322555155,1.0,-6.840615,-3.71238109173,0.0,8.38034466667,1.0,0.0,0.0,9.40379,0.0,0.0,0.0
2015-02-09,14.06,14.65001,14.05,14.57,2267000,9.68291,-4.41709,1.69995,-259.836465778,-125.780104644,-32.7604624537,-311.819389023,0.0,0.27912,0.54499,-0.67791,44.5653773816,1.0,3.921636,-3.253198,1.0,8.81453311111,1.0,1.0,0.0,9.68291,0.0,0.0,0.0
2015-02-16,14.63,14.75,14.58,14.68999,1203300,9.76266,-4.28734,1.68005,-255.191214547,-168.917141278,-78.1460220618,-350.459379711,0.0,0.07975,0.45195,-0.67791,40.0005310392,0.0,1.162755,3.002009,1.0,9.13057540741,1.0,1.0,0.0,9.76266,0.0,0.0,0.0
2015-02-23,14.68999,15.34995,14.56001,15.22995,3237800,10.1215,-3.9285,1.68005,-233.832326419,-190.555536325,-115.61586015,-340.434888676,1.0,0.35884,0.5317,-0.63139,45.7144331049,1.0,5.2247139884,2.51674132947,0.0,9.46088360494,1.0,1.0,0.0,10.1215,0.0,0.0,0.0
2015-03-02,15.37005,15.79995,15.04995,15.19995,9515200,10.10157,-3.94843,1.50995,-261.494089208,-214.201720619,-148.47781364,-345.649534579,0.0,-0.01993,0.71771,-0.63139,53.1991698169,1.0,-0.2999455035,3.38316082443,1.0,9.67444573663,1.0,0.0,0.0,10.10157,0.0,0.0,0.0
