Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,40.88,40.88,29.50,33.69,1375500,33.69
2015-12-28,40.20,41.50,37.59,40.70,1543800,40.70
2015-12-21,40.60,41.34,37.58,38.44,1633900,38.44
2015-12-14,36.00,42.98,34.85,40.98,2951800,40.98
2015-12-07,41.31,41.39,36.03,36.20,2182800,36.20
2015-11-30,40.31,42.73,37.54,40.98,3090500,40.98
2015-11-23,41.18,46.50,41.00,41.64,5919600,41.64
2015-11-16,38.15,42.88,36.98,42.36,5330600,42.36
2015-11-09,40.99,45.43,39.51,40.89,9262100,40.89
2015-11-02,28.88,43.76,28.28,42.60,13607700,42.60
2015-10-26,27.28,28.49,24.80,28.49,3310800,28.49
2015-10-19,27.85,29.32,24.38,26.95,4463700,26.95
2015-10-12,22.65,27.32,22.50,27.32,4150600,27.32
2015-10-05,21.23,22.85,21.23,22.50,649900,22.50
2015-09-28,21.80,22.10,20.88,21.23,884600,21.23
2015-09-21,19.09,24.70,18.84,21.45,3064100,21.45
2015-09-14,22.70,23.54,18.41,19.24,1911700,19.24
2015-09-07,23.50,24.85,21.20,22.72,2005300,22.72
2015-08-31,23.50,23.50,23.50,23.50,000,23.50
2015-08-24,25.46,25.46,19.88,23.50,2715200,23.50
2015-08-17,30.60,31.48,25.19,26.30,3954200,26.30
2015-08-10,30.59,33.50,29.05,31.56,6456600,31.56
2015-08-03,26.00,31.98,23.88,30.43,7020000,30.43
2015-07-27,29.00,29.56,23.80,26.53,4909700,26.53
2015-07-20,25.30,31.80,24.50,29.94,7745200,29.94
2015-07-13,18.07,24.29,18.07,24.29,3823600,24.29
2015-07-06,21.99,21.99,16.43,16.43,1513900,16.43
2015-06-29,27.97,28.28,19.68,19.99,3364600,19.99
2015-06-22,33.30,34.40,27.77,27.77,2064900,27.77
2015-06-15,43.27,43.27,33.30,33.30,2827500,33.30
2015-06-08,45.01,45.98,40.05,43.29,4017900,43.29
2015-06-01,54.00,57.20,44.75,45.48,7099100,45.48
2015-05-25,41.6182,55.28,41.6182,52.71,5829800,52.71
2015-05-18,63.69,83.24008,37.8409,41.6182,5661200,18.82645
2015-05-11,57.40988,66.57992,57.39998,64.57,5577900,29.20896
2015-05-04,50.95002,56.73998,49.69998,56.63988,3977700,25.62168
2015-04-27,53.48992,53.50004,48.88004,50.9201,2216300,23.03427
2015-04-20,49.48988,52.00008,47.49998,50.79998,2740900,22.97994
2015-04-13,55.9999,57.87012,48.79996,49.74992,5024100,22.50493
2015-04-06,54.7701,60.69008,53.59992,56.78002,5334000,25.68507
2015-03-30,48.99994,55.85998,48.00004,54.7701,5749000,24.77586
2015-03-23,46.24994,56.60006,45.2001,50.42004,10698000,22.80807
2015-03-16,32.97998,49.39,32.97998,47.0701,7680200,21.29268
2015-03-09,32.45,33.1001,31.30006,32.82994,3043700,14.85099
2015-03-02,33.1001,35.06008,32.51006,32.68012,7481000,14.78322
2015-02-23,33.30998,33.30998,31.37992,32.27004,4120800,14.59771
2015-02-16,34.49996,35.00002,33.22,33.30998,3883500,15.06814
2015-02-09,31.50004,39.99996,29.26,34.89002,14578300,15.78289
2015-02-02,22.19008,32.49004,22.19008,32.49004,3671200,14.69723
2015-01-26,13.77,20.17,13.77,20.17,76400,9.12412
2015-01-22,9.48,12.52,9.48,12.52,40700,5.66356
