Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,77.70,77.70,77.70,77.70,000,77.70
2015-12-28,81.89,83.48,77.00,77.70,489800,77.70
2015-12-21,73.41,87.78,73.00,81.81,3182800,81.81
2015-12-14,78.50,79.50,70.12,74.00,3627400,74.00
2015-12-07,66.00,84.78,65.00,79.80,3680000,79.80
2015-11-30,68.28,77.80,59.85,66.40,5108300,66.40
2015-11-23,55.65,70.55,52.20,65.10,4074100,65.10
2015-11-16,53.00,58.38,52.34,56.60,2796000,56.60
2015-11-09,52.51,67.00,51.82,57.42,4778400,57.42
2015-11-02,47.00,55.97,46.00,53.70,4338400,53.70
2015-10-26,51.68,55.55,47.22,49.70,5904700,49.70
2015-10-19,50.09,62.50,48.50,51.99,7395100,51.99
2015-10-12,35.41,54.09,35.41,51.00,5168400,51.00
2015-10-05,32.00,37.72,32.00,35.69,1972700,35.69
2015-09-28,29.00,34.60,27.73,32.00,4823800,32.00
2015-09-21,25.21,27.73,25.21,27.73,88200,27.73
2015-09-14,28.20,28.78,22.92,25.21,1356400,25.21
2015-09-07,23.46,28.78,23.21,28.30,2660500,28.30
2015-08-31,27.67,29.50,22.37,22.97,2547500,22.97
2015-08-24,29.50,30.48,23.34,28.62,2994600,28.62
2015-08-17,38.11,38.99,31.47,32.00,1632600,32.00
2015-08-10,37.60,40.48,36.70,39.08,1762100,39.08
2015-08-03,36.41,37.89,30.27,36.85,1995500,36.85
2015-07-27,50.37,53.49,35.60,36.30,2260400,36.30
2015-07-20,43.85,50.14,41.30,49.04,2892500,49.04
2015-07-13,34.45,45.75,34.11,44.42,2963800,44.42
2015-07-06,41.80,41.80,34.45,34.45,435800,34.45
2015-06-29,53.00,54.77,38.28,38.28,2573600,38.28
2015-06-22,60.98,63.16,54.88,56.38,3032700,56.38
2015-06-15,43.03,63.00,43.03,60.98,1489300,60.98
2015-06-08,32.37,39.12,32.37,39.12,12300,39.12
2015-06-01,32.37,32.37,32.37,32.37,000,32.37
2015-05-25,64.74,64.74,32.37,32.37,000,16.147
2015-05-18,64.74,64.74,64.74,64.74,000,32.295
2015-05-11,64.74,64.74,64.74,64.74,000,32.295
2015-05-04,64.74,64.74,64.74,64.74,000,32.295
2015-04-27,64.74,64.74,64.74,64.74,000,32.295
2015-04-20,64.74,64.74,64.74,64.74,000,32.295
2015-04-13,64.74,64.74,64.74,64.74,000,32.295
2015-04-06,64.74,64.74,64.74,64.74,000,32.295
2015-03-30,64.74,64.74,64.74,64.74,000,32.295
2015-03-23,64.74,64.74,64.74,64.74,000,32.295
2015-03-16,64.74,64.74,64.74,64.74,000,32.295
2015-03-09,64.74,64.74,64.74,64.74,000,32.295
2015-03-02,61.40,64.98,60.34,64.74,630200,32.295
2015-02-23,64.24,64.38,59.30,61.50,1114700,30.679
2015-02-16,63.48,65.11,62.28,64.24,1319100,32.046
2015-02-09,55.90,64.69,55.20,64.00,3089700,31.926
2015-02-02,51.98,60.57,51.02,56.20,3218600,28.035
2015-01-26,52.72,57.98,52.72,53.00,2599500,26.439
2015-01-19,51.03,56.50,50.15,53.20,2808600,26.538
2015-01-12,49.07,52.30,47.10,52.06,1840200,25.97
2015-01-05,46.82,51.70,45.70,49.51,1685700,24.698
2015-01-01,48.50,48.50,48.50,48.50,000,24.194
