Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,79.50,79.50,60.11,65.03,1091000,65.03
2015-12-28,76.90,80.00,74.03,78.27,1119700,78.27
2015-12-21,78.68,79.88,73.88,76.58,1285500,76.58
2015-12-14,75.98,81.94,75.25,79.89,904700,79.89
2015-12-07,79.90,81.98,74.01,76.32,1114600,76.32
2015-11-30,75.35,85.39,74.00,79.26,2410900,79.26
2015-11-23,80.10,84.51,73.82,74.88,1189800,74.88
2015-11-16,78.50,84.89,75.20,80.10,1291900,80.10
2015-11-09,78.39,88.98,75.88,81.83,1484000,81.83
2015-11-02,72.00,80.00,71.20,78.94,1193100,78.94
2015-10-26,69.81,74.99,68.09,74.40,1974000,74.40
2015-10-19,65.75,67.70,59.15,66.25,1490700,66.25
2015-10-12,61.50,66.85,60.60,65.84,1395400,65.84
2015-10-05,57.90,62.39,57.90,60.89,357800,60.89
2015-09-28,57.04,58.20,55.98,57.90,460100,57.90
2015-09-21,52.10,59.87,52.10,57.17,1393300,57.17
2015-09-14,53.41,55.20,47.11,52.59,1226100,52.59
2015-09-07,49.17,56.40,48.48,53.41,1364800,53.41
2015-08-31,55.40,57.18,46.12,48.07,773300,48.07
2015-08-24,52.51,57.08,46.01,56.95,2451000,56.95
2015-08-17,71.28,73.50,55.91,56.40,1184800,56.40
2015-08-10,69.00,73.80,67.49,70.10,1500500,70.10
2015-08-03,62.89,68.60,56.80,67.35,1866200,67.35
2015-07-27,71.01,75.00,59.01,63.58,2541900,63.58
2015-07-20,71.00,77.92,66.40,72.84,2277700,72.84
2015-07-13,56.31,72.97,56.31,71.52,3070900,71.42
2015-07-06,61.71,61.71,40.01,51.19,2828800,51.12
2015-06-29,82.18,82.18,55.22,56.10,2593300,56.02
2015-06-22,87.47,99.86,80.03,80.03,991100,79.92
2015-06-15,102.00,102.30,84.50,87.47,1503700,87.35
2015-06-08,109.20,111.00,95.03,102.55,1868300,102.41
2015-06-01,91.92,123.58,87.84,112.27,2932600,112.12
2015-05-25,91.92,91.92,91.92,91.92,000,91.79
2015-05-18,82.56,92.47,82.56,91.92,1439500,91.79
2015-05-11,78.43,88.53,78.20,82.56,1351500,82.45
2015-05-04,70.91,83.50,68.53,78.43,1527200,78.32
2015-04-27,68.51,72.53,66.50,70.01,1124100,69.91
2015-04-20,67.51,73.60,63.20,70.11,2048500,70.01
2015-04-13,71.98,76.66,62.90,68.56,1837600,68.47
2015-04-06,62.90,73.00,62.90,72.50,1893000,72.40
2015-03-30,58.64,63.90,58.60,62.90,2695100,62.81
2015-03-23,58.50,59.10,55.01,57.85,2367200,57.77
2015-03-16,55.51,59.50,55.00,58.43,2275300,58.35
2015-03-09,53.11,56.20,51.90,55.12,1777300,55.04
2015-03-02,59.60,62.25,53.00,53.58,3758800,53.51
2015-02-23,53.74,57.93,53.08,56.68,1938000,56.60
2015-02-16,47.20,54.88,46.83,53.74,1699700,53.67
2015-02-09,43.51,48.48,42.32,47.16,1780800,47.10
2015-02-02,45.08,50.97,43.44,44.04,3973900,43.98
2015-01-26,47.21,48.00,45.32,45.74,3881700,45.68
2015-01-19,40.99,49.64,39.15,47.20,9991700,47.14
2015-01-12,36.05,43.70,33.81,42.25,11559700,42.19
2015-01-05,34.95,41.99,34.95,37.54,9829700,37.49
2015-01-01,31.77,31.77,31.77,31.77,000,31.73
