Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,7.52,7.52,7.52,7.52,000,7.52
2015-12-28,7.52,7.52,7.52,7.52,000,7.52
2015-12-21,7.52,7.52,7.52,7.52,000,7.52
2015-12-14,6.60,7.56,6.60,7.52,38641600,7.52
2015-12-07,7.05,7.12,6.55,6.65,17729600,6.65
2015-11-30,6.75,7.18,6.51,7.06,22592600,7.06
2015-11-23,7.57,7.70,6.70,6.77,31806300,6.77
2015-11-16,7.12,7.73,7.07,7.57,37929400,7.57
2015-11-09,7.21,7.60,7.17,7.20,39593000,7.20
2015-11-02,6.68,7.25,6.55,7.22,29662000,7.22
2015-10-26,7.20,7.32,6.76,6.80,32489000,6.80
2015-10-19,7.23,7.47,6.79,7.16,34366800,7.16
2015-10-12,6.75,7.29,6.69,7.21,26045100,7.21
2015-10-05,6.28,6.71,6.28,6.68,6195400,6.68
2015-09-28,6.44,6.50,6.20,6.28,5636900,6.28
2015-09-21,6.18,6.89,6.13,6.44,17269300,6.44
2015-09-14,7.03,7.10,5.80,6.30,19958000,6.30
2015-09-07,6.20,7.15,6.20,6.91,18161700,6.91
2015-08-31,7.40,7.41,6.02,6.06,14614400,6.06
2015-08-24,8.50,8.65,6.12,7.47,32702600,7.47
2015-08-17,9.60,10.49,8.50,8.96,42618600,8.96
2015-08-10,8.97,10.12,8.80,9.73,50576500,9.73
2015-08-03,8.13,8.99,7.55,8.84,34415700,8.84
2015-07-27,8.75,9.17,7.37,8.22,43747100,8.22
2015-07-20,8.80,9.74,8.40,9.10,64747100,9.10
2015-07-13,8.21,9.01,7.17,8.77,64853500,8.77
2015-07-06,8.76,8.76,5.88,7.48,79061600,7.48
2015-06-29,11.73,11.75,7.96,7.96,54044900,7.96
2015-06-22,13.07,13.63,11.40,11.40,35861100,11.358
2015-06-15,16.48,16.48,13.07,13.07,49501800,13.022
2015-06-08,16.73,17.16,15.10,16.53,68689900,16.469
2015-06-01,13.63,17.62,13.38,16.99,110372400,16.927
2015-05-25,10.96,12.78,10.81,12.78,86038400,12.733
2015-05-18,9.76,11.05,9.61,10.96,57891800,10.919
2015-05-11,9.81,10.30,9.68,9.78,41664600,9.744
2015-05-04,11.23,11.35,9.40,9.71,34797600,9.674
2015-04-27,10.55,11.65,10.27,11.22,53080900,11.178
2015-04-20,10.53,10.81,9.87,10.44,44379800,10.401
2015-04-13,9.90,11.28,9.90,10.59,52118500,10.551
2015-04-06,9.64,10.03,9.22,9.89,37313000,9.853
2015-03-30,9.61,9.83,9.05,9.64,44732600,9.604
2015-03-23,8.28,10.00,8.24,9.60,55456500,9.564
2015-03-16,8.42,8.59,8.20,8.28,34534100,8.249
2015-03-09,7.94,8.46,7.85,8.36,24662700,8.329
2015-03-02,7.78,8.03,7.65,7.95,22176400,7.921
2015-02-23,7.62,7.96,7.60,7.74,9912000,7.711
2015-02-16,7.38,7.64,7.35,7.62,5583600,7.592
2015-02-09,7.39,7.63,7.14,7.37,13874500,7.343
2015-02-02,7.52,7.61,7.07,7.42,17717300,7.393
2015-01-26,7.23,7.91,7.23,7.70,17914100,7.671
2015-01-19,7.19,7.42,6.80,7.23,12923600,7.203
2015-01-12,7.52,7.64,7.36,7.55,10635300,7.522
2015-01-05,7.76,8.06,7.51,7.53,22604300,7.502
2015-01-01,7.63,7.63,7.63,7.63,000,7.602
