Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,51.98,52.40,40.00,42.57,1080300,42.57
2015-12-28,57.63,57.63,51.90,51.93,1201500,51.93
2015-12-21,57.81,59.50,55.50,57.70,1925200,57.70
2015-12-14,56.91,61.87,56.45,58.78,1829400,58.78
2015-12-07,61.60,63.62,56.16,56.67,1606000,56.67
2015-11-30,56.48,64.20,53.01,62.46,3165800,62.46
2015-11-23,49.39,59.50,47.51,55.10,2978800,55.10
2015-11-16,47.41,51.00,45.63,49.80,1679000,49.80
2015-11-09,46.20,54.50,44.72,48.90,2867800,48.90
2015-11-02,41.83,46.50,41.73,45.93,2325800,45.93
2015-10-26,38.92,45.02,37.81,43.45,2733500,43.45
2015-10-19,38.90,39.05,34.51,38.08,2319000,38.08
2015-10-12,35.81,38.98,35.03,38.90,2302700,38.90
2015-10-05,32.00,36.00,32.00,35.49,960900,35.49
2015-09-28,30.62,33.81,30.32,32.00,798400,32.00
2015-09-21,31.30,33.96,30.31,30.51,1814900,30.51
2015-09-14,32.50,35.50,27.59,31.66,2936600,31.66
2015-09-07,35.51,40.80,34.80,35.19,1634200,35.19
2015-08-31,36.80,38.64,34.30,35.35,579200,35.35
2015-08-24,42.09,44.42,32.70,37.49,890000,37.49
2015-08-17,54.07,54.65,44.60,45.06,594600,45.06
2015-08-10,51.60,55.39,51.44,54.07,859900,54.07
2015-08-03,49.61,51.89,45.77,51.43,731200,51.43
2015-07-27,55.05,59.46,45.65,50.84,1621300,50.84
2015-07-20,53.95,60.06,52.50,56.30,1845300,56.30
2015-07-13,53.84,59.24,43.46,54.00,2776800,54.00
2015-07-06,54.18,54.18,38.50,48.95,2321400,48.95
2015-06-29,67.84,69.04,47.30,49.25,2146300,49.25
2015-06-22,69.02,84.99,67.46,67.64,2467900,67.64
2015-06-15,69.21,78.85,63.01,69.02,2340200,69.02
2015-06-08,65.00,69.99,62.32,69.87,1759700,69.87
2015-06-01,63.31,72.00,63.31,65.08,1169700,65.08
2015-05-25,60.91,75.79,59.50,63.05,2760900,63.05
2015-05-18,59.60,64.26,56.67,63.29,3537100,63.10
2015-05-11,46.04,58.99,44.96,57.15,4717000,56.97
2015-05-04,46.06,46.87,43.08,45.65,1298000,45.51
2015-04-27,49.99,50.80,44.98,46.27,1616000,46.13
2015-04-20,45.20,50.05,45.15,49.80,3156300,49.65
2015-04-13,49.10,49.10,44.30,45.60,2327400,45.46
2015-04-06,46.46,50.10,45.00,49.13,2822600,48.98
2015-03-30,45.00,46.57,43.08,46.46,3795500,46.32
2015-03-23,45.30,52.56,44.70,46.85,2853300,46.71
2015-03-16,42.00,45.78,41.90,45.25,1845800,45.11
2015-03-09,42.91,43.96,40.54,41.50,1409500,41.37
2015-03-02,39.80,43.65,39.61,43.06,1788700,42.93
2015-02-23,39.63,39.94,38.65,39.68,364500,39.56
2015-02-16,39.75,39.98,39.00,39.63,299400,39.51
2015-02-09,36.86,39.89,36.50,39.46,596300,39.34
2015-02-02,38.11,39.70,36.80,36.86,790200,36.75
2015-01-26,39.97,41.27,38.10,38.10,886100,37.98
2015-01-19,38.00,41.77,37.51,39.36,1799000,39.24
2015-01-12,36.80,38.83,35.78,38.54,995100,38.42
2015-01-05,37.05,38.18,36.00,37.00,1406600,36.89
2015-01-01,38.90,38.90,38.90,38.90,000,38.78
