Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,11.54,11.64,9.08,9.63,33246300,9.63
2015-12-28,12.27,12.27,11.50,11.54,24127200,11.54
2015-12-21,12.42,12.52,12.00,12.24,40082500,12.24
2015-12-14,12.09,12.91,11.99,12.42,56736200,12.42
2015-12-07,12.35,14.80,12.11,12.22,74280000,12.22
2015-11-30,11.23,11.23,11.23,11.23,000,11.23
2015-11-23,11.23,11.23,11.23,11.23,000,11.23
2015-11-16,11.23,11.23,11.23,11.23,000,11.23
2015-11-09,11.23,11.23,11.23,11.23,000,11.23
2015-11-02,11.23,11.23,11.23,11.23,000,11.23
2015-10-26,11.23,11.23,11.23,11.23,000,11.23
2015-10-19,11.23,11.23,11.23,11.23,000,11.23
2015-10-12,11.23,11.23,11.23,11.23,000,11.23
2015-10-05,11.23,11.23,11.23,11.23,000,11.23
2015-09-28,11.59,11.69,11.00,11.23,18703600,11.23
2015-09-21,11.41,12.30,11.27,11.41,68465500,11.41
2015-09-14,12.36,12.45,10.23,11.34,76638500,11.34
2015-09-07,11.38,12.85,11.00,12.06,87209600,12.06
2015-08-31,11.08,11.63,9.99,11.42,82376800,11.42
2015-08-24,12.00,12.29,9.01,11.12,109353600,11.12
2015-08-17,14.90,15.53,12.37,12.56,134273500,12.56
2015-08-10,14.10,15.77,13.82,14.91,239636800,14.91
2015-08-03,12.85,13.98,11.99,13.65,123444000,13.65
2015-07-27,14.26,14.86,11.88,13.25,170077200,13.25
2015-07-20,13.40,15.50,13.10,14.67,248517700,14.67
2015-07-13,13.00,14.70,11.19,13.36,212120800,13.36
2015-07-06,12.54,12.54,9.50,12.51,207143100,12.51
2015-06-29,16.00,16.05,11.39,11.40,206515900,11.40
2015-06-22,17.23,18.54,15.44,15.44,140338900,15.38
2015-06-15,21.90,22.00,17.23,17.23,190522500,17.16
2015-06-08,22.28,25.00,21.63,21.99,299395800,21.90
2015-06-01,22.00,24.30,20.10,22.23,249127100,22.14
2015-05-25,21.72,25.00,19.81,21.68,392835800,21.59
2015-05-18,19.83,22.57,19.60,21.70,395402800,21.61
2015-05-11,16.82,21.59,16.50,20.10,482759900,20.02
2015-05-04,17.77,17.99,15.60,16.71,234158800,16.64
2015-04-27,18.60,19.50,16.87,18.19,305847100,18.11
2015-04-20,15.98,19.89,14.86,18.75,600568600,18.67
2015-04-13,12.00,14.53,11.65,14.53,250295600,14.47
2015-04-06,11.59,12.08,11.50,11.93,248312900,11.88
2015-03-30,10.99,11.85,10.87,11.59,310383800,11.54
2015-03-23,10.78,11.50,10.71,10.78,233122700,10.74
2015-03-16,10.56,11.34,10.54,10.87,223447700,10.82
2015-03-09,10.10,11.33,9.77,10.55,130637200,10.51
2015-03-02,10.21,11.10,9.99,10.13,166459600,10.09
2015-02-23,9.70,10.19,9.40,10.11,70727500,10.07
2015-02-16,9.82,9.82,9.64,9.70,36936200,9.66
2015-02-09,10.20,10.21,9.06,9.79,119654400,9.75
2015-02-02,10.11,10.72,10.00,10.26,144162300,10.22
2015-01-26,10.35,11.66,10.15,10.93,266373200,10.88
2015-01-19,8.80,10.77,8.63,10.28,230846500,10.24
2015-01-12,9.10,10.10,8.70,9.55,225128300,9.51
2015-01-05,8.50,10.51,8.20,9.41,323085400,9.37
2015-01-01,8.25,8.25,8.25,8.25,000,8.22
