Date,Open,High,Low,Close,Volume,Adj Close,I,j,RSV,K,D,J,KDJ_s,X,A,B,RSI,RSI_s,F,FI,FI_s,EMA,EMA_s,close_s,signal,price,buy,sell,profit
2015-01-01,9.12,9.12,9.12,9.12,0,6.08,,,,50.0,50.0,0.0,0.0,-2.92,0.0,0.0,0.0,0.0,-26.6304,0.0,0.0,0.0,0.0,0.0,0.0,6.08,0.0,0.0,0.0
2015-01-05,9.10001,9.87,8.92999,9.47,9252600,6.31333,,,,50.0,50.0,0.0,0.0,0.23333,0.0,0.0,0.0,0.0,2.0836345667,0.0,0.0,0.0,0.0,1.0,0.0,6.31333,0.0,0.0,0.0
2015-01-12,9.40001,10.84999,9.08,10.63,17762900,7.08667,,,,50.0,50.0,0.0,0.0,0.77334,0.0,0.0,0.0,0.0,7.0219272,0.0,0.0,0.0,0.0,1.0,0.0,7.08667,0.0,0.0,0.0
2015-01-19,10.39999,11.26999,10.29,10.71,15743700,7.14,,,,50.0,50.0,0.0,0.0,0.05333,0.0,0.0,0.0,0.0,0.5487657,0.0,0.0,0.0,0.0,1.0,0.0,7.14,0.0,0.0,0.0
2015-01-26,10.7,11.28,10.63,10.75,10029200,7.16667,,,,50.0,50.0,0.0,0.0,0.02667,0.0,0.0,0.0,0.0,0.2835021,0.0,0.0,5.324,1.0,1.0,0.0,7.16667,0.0,0.0,0.0
2015-02-02,10.60001,11.73,10.51,11.14001,13638200,7.42667,-1.50332,2.35001,-63.9707916137,12.0097361288,37.3365787096,-38.6439490328,0.0,0.26,1.08667,-2.92,27.1215248573,1.0,2.7326,1.09986806667,1.0,6.02489,1.0,1.0,0.0,7.42667,0.0,0.0,0.0
2015-02-09,11.1,11.65001,10.84,11.64,8493100,7.76,-1.16999,2.80001,-41.78520791,-5.92191188414,22.917081845,-63.5998993424,0.0,0.33333,1.34667,0.0,100.0,1.0,3.6132972,3.02616573333,1.0,6.60326,1.0,1.0,0.0,7.76,0.0,0.0,0.0
2015-02-16,11.75,12.28001,11.67,11.98001,5092500,7.98667,-1.09333,2.65,-41.2577358491,-17.7005198724,9.37788127253,-71.8573221624,0.0,0.22667,1.44667,0.0,100.0,0.0,2.6452389,3.2906111,1.0,7.06439666667,1.0,1.0,0.0,7.98667,0.0,0.0,0.0
2015-02-23,11.98001,12.3,11.73,12.18,7263100,8.12,-2.17,1.99001,-109.044678167,-48.1485726374,-9.79760336413,-124.850511184,0.0,0.13333,0.9,0.0,100.0,0.0,1.5639609,2.2848129,0.0,7.41626444444,1.0,1.0,0.0,8.12,0.0,0.0,0.0
2015-03-02,12.29,13.27999,12.16001,13.0,16335800,8.66667,-1.84333,1.79,-102.979329609,-66.4254916279,-28.6735661187,-141.929342646,0.0,0.54667,0.98,0.0,100.0,0.0,6.6475126667,3.25847815557,1.0,7.8330662963,1.0,1.0,0.0,8.66667,0.0,0.0,0.0
2015-03-09,12.87,13.08,12.16999,12.64001,10097200,8.42667,-2.08333,2.76999,-75.210740833,-69.3539080296,-42.233680089,-123.594363911,1.0,-0.24,1.5,0.0,100.0,0.0,-2.9207976,3.45807591113,1.0,8.03093419753,1.0,0.0,0.0,8.42667,0.0,0.0,0.0
2015-03-16,12.81,13.86,12.64999,13.7,21958400,9.13333,-1.70667,2.43999,-69.9457784663,-69.5511981752,-51.3395194511,-105.974555623,1.0,0.70666,1.24,-0.24,83.7837837838,0.0,8.9392419334,1.03254891113,0.0,8.39839946502,1.0,1.0,0.0,9.13333,0.0,0.0,0.0
2015-03-23,13.71,14.43,13.18,13.84999,22556400,9.23333,-2.43667,2.19,-111.26347032,-83.45528889,-62.0447759307,-126.276314809,0.0,0.1,1.61333,-0.24,87.0503364215,1.0,1.318,6.3988279556,1.0,8.67670964335,1.0,1.0,0.0,9.23333,0.0,0.0,0.0
2015-03-30,13.55,15.12,13.5,14.88,25723400,9.92,-1.81,2.7,-67.037037037,-77.9825382723,-67.3573633779,-99.2328880612,1.0,0.68667,1.48666,-0.24,86.1003324337,0.0,9.270045,3.96868166667,0.0,9.09113976223,1.0,1.0,0.0,9.92,0.0,0.0,0.0
2015-04-06,14.88,16.18995,14.37,15.31005,20259600,10.2067,-1.95331,2.95999,-65.9904256433,-73.985167396,-69.566631384,-82.8222394201,1.0,0.2867,2.04,-0.24,89.4736842105,1.0,4.119879,7.553323,1.0,9.46299317482,1.0,1.0,1.0,10.2067,10.2067,0.0,0.0
2015-04-13,15.3,16.51005,14.07,14.59999,17799100,9.73333,-2.43666,4.01996,-60.6140359606,-69.5281235842,-69.5537954507,-69.4767798512,1.0,-0.47337,1.78003,-0.24,88.1189883319,0.0,-6.6603159,0.5264807,0.0,9.55310544988,1.0,0.0,0.0,9.73333,0.0,0.0,0.0
2015-04-20,14.37,15.52995,14.0,14.85,17003500,9.9,-2.74999,3.86006,-71.2421568577,-70.0994680087,-69.7356863034,-70.8270314193,0.0,0.16667,1.78003,-0.47337,78.9930771279,0.0,2.33338,-3.66241726667,0.0,9.66873696659,1.0,1.0,0.0,9.9,0.0,0.0,0.0
2015-04-27,14.8,15.28995,14.0,14.07,3946400,9.38,-3.8,3.33005,-114.112400715,-84.7704455774,-74.747272728,-104.816791276,0.0,-0.52,1.24004,-0.47337,72.3726370221,0.0,-7.28,-0.87108,1.0,9.57249131106,0.0,0.0,0.0,9.38,0.0,0.0,0.0
2015-05-04,14.07,14.07,14.07,14.07,0,9.38,-4.12,3.01005,-136.874802744,-102.138564633,-83.877703363,-138.660287173,0.0,0.0,1.14004,-0.99337,53.4374545915,0.0,0.0,-4.85333333333,0.0,9.50832754071,0.0,0.0,-1.0,9.38,0.0,9.38,-0.0809958164735
2015-05-11,14.07,14.07,14.07,14.07,0,9.38,-4.62,2.51005,-184.060078484,-129.445735917,-99.0670475476,-190.203112655,0.0,0.0,0.45337,-0.99337,31.3373515628,0.0,0.0,0.0,1.0,9.4655516938,0.0,0.0,0.0,9.38,0.0,0.0,0.0
2015-05-18,14.07,14.07,14.07,14.07,0,9.38,-4.62,2.51005,-184.060078484,-147.650516773,-115.261537289,-212.428475739,0.0,0.0,0.16667,-0.99337,14.3676080135,0.0,0.0,0.0,0.0,9.43703446254,0.0,0.0,0.0,9.38,0.0,0.0,0.0
