Date,Open,High,Low,Close,Volume,Adj Close,I,j,RSV,K,D,J,KDJ_s,X,A,B,RSI,RSI_s,F,FI,FI_s,EMA,EMA_s,close_s,signal,price,buy,sell,profit
2015-01-01,12.9,12.9,12.9,12.9,0,12.56,,,,50.0,50.0,0.0,0.0,-9.98,0.0,0.0,0.0,0.0,-128.742,0.0,0.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0,0.0
2015-01-05,13.03,13.76,12.9,13.45,5818900,13.09,,,,50.0,50.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,6.837,0.0,0.0,0.0,0.0,1.0,0.0,13.09,0.0,0.0,0.0
2015-01-12,13.31,13.42,13.05,13.42,2768900,13.06,,,,50.0,50.0,0.0,0.0,-0.03,0.0,0.0,0.0,0.0,-0.3915,0.0,0.0,0.0,0.0,0.0,0.0,13.06,0.0,0.0,0.0
2015-01-19,13.23,14.2,12.86,13.84,6429500,13.47,,,,50.0,50.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,5.2726,0.0,0.0,0.0,0.0,1.0,0.0,13.47,0.0,0.0,0.0
2015-01-26,13.82,15.19,13.8,14.34,6969900,13.96,,,,50.0,50.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,6.762,0.0,0.0,10.436,1.0,1.0,0.0,13.96,0.0,0.0,0.0
2015-02-02,14.24,14.65,13.64,13.72,4337900,13.36,0.5,2.33,21.4592274678,40.4864091559,46.828803052,27.8016213639,1.0,-0.6,1.43,-10.01,12.5,1.0,-8.184,1.78,1.0,11.4106666667,1.0,0.0,1.0,13.36,13.36,0.0,0.0
2015-02-09,13.73,14.54,13.66,14.34,3083400,13.96,1.1,2.33,47.2103004292,42.727706247,45.4617707837,37.2595771737,1.0,0.6,1.43,-0.63,69.4174757282,1.0,8.196,-2.724,0.0,12.2604444444,1.0,1.0,0.0,13.96,0.0,0.0,0.0
2015-02-16,14.36,14.5,14.27,14.4,1100400,14.02,1.16,2.33,49.7854077253,45.0802734065,45.3346049913,44.5716102368,1.0,0.06,1.5,-0.63,70.4225352113,1.0,0.8562,5.7494,1.0,12.846962963,1.0,1.0,0.0,14.02,0.0,0.0,0.0
2015-02-23,14.4,14.4,14.01,14.34,1562100,13.96,1.1,2.33,47.2103004292,45.790282414,45.4864974655,46.3978523111,1.0,-0.06,1.56,-0.6,72.2222222222,1.0,-0.8406,0.2906,0.0,13.2179753086,1.0,0.0,0.0,13.96,0.0,0.0,0.0
2015-03-02,14.35,14.85,14.34,14.47,4347000,14.09,0.45,1.55,29.0322580645,40.2042742975,43.7257564095,33.1613100735,0.0,0.13,1.15,-0.66,63.5359116022,0.0,1.8642,0.061,0.0,13.5086502058,1.0,1.0,0.0,14.09,0.0,0.0,0.0
2015-03-09,14.4,15.05,14.32,14.82,4208100,14.43,0.79,1.21,65.2892561983,48.5659349311,45.3391492501,55.0195062933,1.0,0.34,0.79,-0.66,54.4827586207,0.0,4.8688,2.86573333333,1.0,13.8157668038,1.0,1.0,0.0,14.43,0.0,0.0,0.0
2015-03-16,14.87,15.87,14.81,15.8,6250300,15.38,1.72,1.39,123.741007194,73.6242923522,54.7675302841,111.337816488,1.0,0.95,1.13,-0.06,94.9579831933,1.0,14.0695,7.9357,1.0,14.3371778692,1.0,1.0,0.0,15.38,0.0,0.0,0.0
2015-03-23,15.8,16.1,15.25,15.88,6333400,15.46,1.45,1.86,77.9569892473,75.0685246506,61.5345284062,102.136517139,0.0,0.08,1.48,-0.06,96.1038961039,1.0,1.22,9.78633333333,1.0,14.7114519128,1.0,1.0,0.0,15.46,0.0,0.0,0.0
2015-03-30,16.08,18.61,15.9,18.3,8271200,17.81,3.8,2.09,181.818181818,110.651743706,77.9069335063,176.141364107,1.0,2.35,1.5,-0.06,96.1538461538,1.0,37.365,13.2683333333,1.0,15.7443012752,1.0,1.0,0.0,17.81,0.0,0.0,0.0
2015-04-06,18.3,20.84,16.96,20.21,8005900,19.67,5.35,4.29,124.708624709,115.337370707,90.3837459066,165.244620308,0.0,1.86,3.85,0.0,100.0,1.0,31.5456,35.4252,1.0,17.0528675168,1.0,1.0,0.0,19.67,0.0,0.0,0.0
2015-04-13,20.1,21.39,18.58,20.08,8551200,19.55,5.23,6.52,80.2147239264,103.62982178,94.7991045311,121.291256278,0.0,-0.12,5.58,0.0,100.0,0.0,-2.2296,20.2872,0.0,17.8852450112,1.0,0.0,0.0,19.55,0.0,0.0,0.0
2015-04-20,19.8,22.45,19.46,20.23,11624800,19.69,4.88,6.58,74.1641337386,93.8079257664,94.4687116095,92.48635408,0.0,0.14,5.24,-0.12,97.7611940299,0.0,2.7244,-0.578266666667,0.0,18.4868300075,1.0,1.0,0.0,19.69,0.0,0.0,0.0
2015-04-27,20.42,20.65,19.5,20.3,5882700,19.76,4.51,7.2,62.6388888889,83.4182468072,90.7852233421,68.6842937374,0.0,0.07,4.43,-0.12,97.3626373626,0.0,1.365,2.27126666667,1.0,18.911220005,1.0,1.0,0.0,19.76,0.0,0.0,0.0
2015-05-04,20.3,20.3,20.3,20.3,0,19.76,3.86,6.55,58.9312977099,75.2559304414,85.6087923752,54.5502065739,0.0,0.0,4.42,-0.12,97.3568281938,0.0,0.0,0.91,0.0,19.19414667,1.0,0.0,0.0,19.76,0.0,0.0,0.0
