Date,Open,High,Low,Close,Volume,Adj Close,I,j,RSV,K,D,J,KDJ_s,X,A,B,RSI,RSI_s,F,FI,FI_s,EMA,EMA_s,close_s,signal,price,buy,sell,profit
2015-05-13,19.33,28.07,19.33,28.07,22800,28.07,,,,50.0,50.0,0.0,0.0,-12.84,0.0,0.0,0.0,0.0,-248.1972,0.0,0.0,0.0,0.0,0.0,0.0,28.07,0.0,0.0,0.0
2015-05-18,30.88,45.22,30.88,45.22,37800,45.22,,,,50.0,50.0,0.0,0.0,17.15,0.0,0.0,0.0,0.0,529.592,0.0,0.0,0.0,0.0,1.0,0.0,45.22,0.0,0.0,0.0
2015-05-25,49.74,72.82,49.74,72.82,313600,72.82,,,,50.0,50.0,0.0,0.0,27.6,0.0,0.0,0.0,0.0,1372.824,0.0,0.0,0.0,0.0,1.0,0.0,72.82,0.0,0.0,0.0
2015-06-01,80.1,98.99,78.51,78.51,6573700,78.51,,,,50.0,50.0,0.0,0.0,5.69,0.0,0.0,0.0,0.0,446.7219,0.0,0.0,0.0,0.0,1.0,0.0,78.51,0.0,0.0,0.0
2015-06-08,70.66,83.41,62.9,70.52,11685800,70.52,,,,50.0,50.0,0.0,0.0,-7.99,0.0,0.0,0.0,0.0,-502.571,0.0,0.0,44.924,1.0,0.0,0.0,70.52,0.0,0.0,0.0
2015-06-15,66.01,66.4,51.0,51.76,6705000,51.76,32.43,79.66,40.7105197088,46.9035065696,48.9678355232,42.7748486624,1.0,-18.76,50.44,-20.83,70.7731163182,1.0,-956.76,-653.967333333,0.0,47.2026666667,1.0,0.0,0.0,51.76,0.0,0.0,0.0
2015-06-22,51.76,55.69,45.19,45.19,3886800,45.19,14.31,68.11,21.010130671,38.27238127,45.4026841055,24.0117755992,0.0,-6.57,50.44,-26.75,65.3452519756,0.0,-296.8983,-736.8061,0.0,46.5317777778,0.0,0.0,0.0,45.19,0.0,0.0,0.0
2015-06-29,46.48,46.48,35.4,37.49,5752800,37.49,-7.7,53.8,-14.312267658,20.7441649607,37.1831777239,-12.1338605657,0.0,-7.7,33.29,-33.32,49.9774808587,0.0,-272.58,-288.7922,1.0,43.5178518519,0.0,0.0,0.0,37.49,0.0,0.0,0.0
2015-07-06,41.24,41.24,30.0,38.42,4364900,38.42,3.02,63.59,4.74917439849,15.41250144,29.9262856292,-13.6150669386,0.0,0.93,5.69,-41.02,12.1815457076,0.0,27.9,-172.42,1.0,41.8185679012,0.0,1.0,0.0,38.42,0.0,0.0,0.0
2015-07-13,42.25,46.01,35.39,41.06,6937800,41.06,11.06,53.41,20.7077326343,17.1775785048,25.6767165877,0.179302338768,1.0,2.64,0.93,-41.02,2.21692491061,0.0,93.4296,49.7432,1.0,41.5657119342,0.0,1.0,0.0,41.06,0.0,0.0,0.0
2015-07-20,40.9,48.99,39.6,45.53,8120400,45.53,15.53,36.4,42.6648351648,25.6733307248,25.6755879668,25.6688162408,1.0,4.47,3.57,-33.03,9.75409836066,1.0,177.012,121.2904,1.0,42.8871412894,1.0,1.0,1.0,45.53,45.53,0.0,0.0
2015-07-27,44.0,47.08,36.88,44.24,6966000,44.24,14.24,25.69,55.4301284547,35.5922633014,28.9811464116,48.8144970809,1.0,-1.29,8.04,-14.27,36.0376512775,1.0,-47.5752,102.1496,0.0,43.338094193,1.0,0.0,0.0,44.24,0.0,0.0,0.0
2015-08-03,44.0,51.8,43.01,47.07,10529700,47.07,17.07,18.99,89.8894154818,53.6913140282,37.2178689505,86.6382041836,1.0,2.83,8.04,-8.99,47.2108044627,1.0,121.7183,8.85596666667,0.0,44.5820627953,1.0,1.0,0.0,47.07,0.0,0.0,0.0
2015-08-10,47.23,50.38,44.5,46.94,6244300,46.94,16.94,21.8,77.7064220183,61.6963500249,45.377362642,94.3343247908,1.0,-0.13,10.87,-1.29,89.3914473684,1.0,-5.785,79.2172,1.0,45.3680418635,1.0,0.0,0.0,46.94,0.0,0.0,0.0
2015-08-17,47.0,47.0,36.11,36.3,3962700,36.3,0.91,16.41,5.54539914686,42.9793663989,44.578030561,39.7820380748,0.0,-10.64,9.94,-1.42,87.5,0.0,-384.2104,-131.9268,0.0,42.3453612424,0.0,0.0,-1.0,36.3,0.0,36.3,-0.202723479025
2015-08-24,34.5,34.6,28.42,33.48,3737600,33.48,-2.63,15.69,-16.7622689611,23.0654879456,37.4071830225,-5.61790220829,0.0,-2.82,7.3,-12.06,37.7066115702,0.0,-80.1444,-282.855066667,0.0,39.3902408282,0.0,0.0,0.0,33.48,0.0,0.0,0.0
2015-08-31,32.73,33.3,26.3,27.43,1766100,27.43,-0.99,23.38,-4.23438836612,13.965529175,29.5932984067,-17.2900092883,0.0,-6.05,2.83,-14.88,15.9796725014,0.0,-159.115,-106.467933333,1.0,35.4034938855,0.0,0.0,0.0,27.43,0.0,0.0,0.0
2015-09-07,27.98,32.16,27.98,30.87,3016000,30.87,4.57,25.5,17.9215686275,15.2842089925,24.8236019353,-3.79457689308,1.0,3.44,2.83,-19.64,12.5945705385,0.0,96.2512,-73.9929333333,1.0,33.892329257,0.0,1.0,0.0,30.87,0.0,0.0,0.0
2015-09-14,30.87,31.01,26.1,28.8,2713100,28.8,2.5,24.08,10.3820598007,13.6501592619,21.0991210441,-1.24776430264,1.0,-2.07,3.44,-19.64,14.9046793761,1.0,-54.027,46.1584666667,1.0,32.1948861713,0.0,0.0,1.0,28.8,28.8,0.0,0.0
2015-09-21,28.5,31.22,28.25,28.89,2975600,28.89,2.79,20.9,13.3492822967,13.5498669401,18.5827030095,3.48419480147,1.0,0.09,3.44,-21.58,13.7490007994,0.0,2.5425,-35.1705,0.0,31.0932574476,0.0,1.0,0.0,28.89,0.0,0.0,0.0
2015-09-28,29.0,29.96,28.6,29.52,944800,29.52,3.42,8.5,40.2352941176,22.4450093326,19.8701384505,27.5947510969,1.0,0.63,3.53,-10.94,24.395300622,1.0,18.018,7.701,1.0,30.5688382984,0.0,1.0,0.0,29.52,0.0,0.0,0.0
2015-10-05,29.52,31.45,29.52,31.24,1094500,31.24,5.14,7.2,71.3888888889,38.7596358514,26.1666375841,63.9456323859,1.0,1.72,4.16,-8.12,33.8762214984,1.0,50.7744,28.9368,1.0,30.7925588656,1.0,1.0,0.0,31.24,0.0,0.0,0.0
2015-10-12,31.5,34.79,31.4,34.56,3811700,34.56,8.46,6.06,139.603960396,72.3744106996,41.5692286226,133.984774854,1.0,3.32,5.88,-2.07,73.9622641509,1.0,104.248,68.5989333333,1.0,32.0483725771,1.0,1.0,0.0,34.56,0.0,0.0,0.0
2015-10-19,34.66,35.99,32.06,34.81,3748100,34.81,8.71,8.69,100.230149597,81.6596569988,54.932704748,135.1135615,1.0,0.25,5.76,-2.07,73.5632183908,0.0,8.015,72.1703333333,1.0,32.9689150514,1.0,1.0,0.0,34.81,0.0,0.0,0.0
2015-10-26,35.0,37.26,34.01,35.95,4079000,35.95,7.7,7.74,99.4832041344,87.6008393773,65.8220829578,131.158352216,0.0,1.14,6.01,0.0,100.0,1.0,38.7714,18.2671333333,0.0,33.9626100342,1.0,1.0,0.0,35.95,0.0,0.0,0.0
