Date,Open,High,Low,Close,Volume,Adj Close,I,j,RSV,K,D,J,KDJ_s,X,A,B,RSI,RSI_s,F,FI,FI_s,EMA,EMA_s,close_s,signal,price,buy,sell,profit
2015-01-01,34.15,34.15,34.15,34.15,0,33.79,,,,50.0,50.0,0.0,0.0,8.35,0.0,0.0,0.0,0.0,285.1525,0.0,0.0,0.0,0.0,1.0,0.0,33.79,0.0,0.0,0.0
2015-01-05,35.35,35.5,31.02,33.88,145788800,33.52,,,,50.0,50.0,0.0,0.0,-0.27,0.0,0.0,0.0,0.0,-8.3754,0.0,0.0,0.0,0.0,0.0,0.0,33.52,0.0,0.0,0.0
2015-01-12,33.3,38.52,32.1,36.8,158394100,36.41,,,,50.0,50.0,0.0,0.0,2.89,0.0,0.0,0.0,0.0,92.769,0.0,0.0,0.0,0.0,1.0,0.0,36.41,0.0,0.0,0.0
2015-01-19,33.12,42.23,32.32,40.24,195164100,39.81,,,,50.0,50.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,109.888,0.0,0.0,0.0,0.0,1.0,0.0,39.81,0.0,0.0,0.0
2015-01-26,39.58,41.33,36.05,36.08,120529900,35.7,,,,50.0,50.0,0.0,0.0,-4.11,0.0,0.0,0.0,0.0,-148.1655,0.0,0.0,28.706,1.0,0.0,0.0,35.7,0.0,0.0,0.0
2015-02-02,33.8,37.9,33.3,34.82,140727000,34.45,3.43,11.21,30.5976806423,43.5325602141,47.844186738,34.9093071662,1.0,-1.25,14.64,-4.38,76.9716088328,1.0,-41.625,-112.652,0.0,30.6206666667,1.0,0.0,0.0,34.45,0.0,0.0,0.0
2015-02-09,34.32,39.43,34.32,38.13,122131800,37.73,6.71,11.21,59.8572702944,48.9741302409,48.2208345723,50.480721578,1.0,3.28,6.29,-5.63,52.7684563758,0.0,112.5696,9.7732,1.0,32.9904444444,1.0,1.0,0.0,37.73,0.0,0.0,0.0
2015-02-16,38.25,39.07,37.29,38.36,39070300,37.95,5.85,10.13,57.7492596249,51.8991733689,49.4469475045,56.8036250976,1.0,0.22,9.57,-5.36,64.0991292699,1.0,8.2038,77.781,1.0,34.6436296296,1.0,1.0,1.0,37.95,37.95,0.0,0.0
2015-02-23,38.36,38.36,35.3,37.46,53680300,37.06,4.74,9.91,47.8304742684,50.5429403354,49.8122784481,52.0042641099,0.0,-0.89,6.9,-5.36,56.2805872757,0.0,-31.417,-5.00313333333,0.0,35.4490864198,1.0,0.0,0.0,37.06,0.0,0.0,0.0
2015-03-02,37.99,38.14,34.7,34.92,78629900,34.55,1.25,8.03,15.5666251557,38.8841686088,46.1695751684,24.3133554897,0.0,-2.51,3.5,-6.25,35.8974358974,0.0,-87.097,-49.977,0.0,35.1493909465,0.0,0.0,-1.0,34.55,0.0,34.55,-0.0895915678524
2015-03-09,34.3,38.0,33.67,36.67,101362200,36.28,2.98,6.13,48.6133768352,42.1272380176,44.8221294514,36.73745515,1.0,1.73,3.5,-4.65,42.9447852761,1.0,58.2491,-38.6483,1.0,35.526260631,1.0,1.0,1.0,36.28,36.28,0.0,0.0
2015-03-16,36.91,39.02,36.4,37.73,117970500,37.33,3.66,5.76,63.5416666667,49.2653809006,46.3032132678,55.1897161662,1.0,1.05,5.23,-3.4,60.6025492468,1.0,38.22,51.5727333333,1.0,36.1275070873,1.0,1.0,0.0,37.33,0.0,0.0,0.0
2015-03-23,37.6,38.88,35.45,36.27,103246900,35.89,2.22,5.4,41.1111111111,46.5472909708,46.3845725022,46.8727279081,0.0,-1.44,3.0,-3.4,46.875,0.0,-51.048,8.464,0.0,36.0483380582,0.0,0.0,-1.0,35.89,0.0,35.89,-0.010749724366
2015-03-30,36.5,38.76,35.96,37.61,106955800,37.21,3.54,5.35,66.1682242991,53.0876020802,48.6189156948,62.024974851,1.0,1.32,2.78,-4.84,36.4829396325,0.0,47.4672,-18.2096,0.0,36.4355587055,1.0,1.0,0.0,37.21,0.0,0.0,0.0
2015-04-06,37.61,42.5,37.45,41.19,142322500,40.75,7.08,5.35,132.336448598,79.5038842529,58.9139052142,120.68384233,1.0,3.54,4.1,-3.95,50.9316770186,1.0,132.573,75.8358,1.0,37.8737058037,1.0,1.0,1.0,40.75,40.75,0.0,0.0
