Date,Open,High,Low,Close,Volume,Adj Close
2016-01-04,46.70,46.78,34.51,37.17,1661600,37.17
2015-12-28,50.88,51.46,46.40,46.70,1779400,46.70
2015-12-21,50.02,51.88,49.01,51.78,1752100,51.78
2015-12-14,47.48,53.02,47.00,50.45,1971300,50.45
2015-12-07,52.19,53.29,47.50,47.93,2278300,47.93
2015-11-30,50.39,55.20,46.70,52.12,4439700,52.12
2015-11-23,47.49,54.00,46.80,50.44,4954800,50.44
2015-11-16,47.00,51.28,45.12,47.89,3444200,47.89
2015-11-09,44.39,55.24,44.28,49.32,6364100,49.32
2015-11-02,39.65,45.45,39.03,44.90,5821900,44.90
2015-10-26,38.72,42.68,37.00,40.43,4779600,40.43
2015-10-19,38.43,39.80,35.16,38.21,4937300,38.21
2015-10-12,34.98,39.03,34.97,38.35,4329500,38.35
2015-10-05,32.94,35.60,32.94,34.89,1269100,34.89
2015-09-28,31.32,33.84,30.50,32.94,1343000,32.94
2015-09-21,30.69,34.16,30.12,31.29,3219000,31.29
2015-09-14,34.10,34.49,28.11,31.08,2878500,31.08
2015-09-07,30.50,36.00,30.10,34.27,3368000,34.27
2015-08-31,37.51,37.65,29.01,29.72,2222200,29.72
2015-08-24,36.90,39.33,31.25,38.44,6346600,38.44
2015-08-17,52.60,52.60,38.36,38.50,4064800,38.50
2015-08-10,56.31,58.99,49.80,52.18,6390300,52.18
2015-08-03,55.89,62.00,54.50,56.18,6313200,56.18
2015-07-27,55.50,63.98,52.01,58.60,7841100,58.60
2015-07-20,44.53,62.99,42.31,58.17,10934300,58.17
2015-07-13,43.31,48.15,38.93,44.54,7053900,44.38
2015-07-06,41.83,41.83,29.59,39.79,4291800,39.64
2015-06-29,52.00,52.34,36.50,38.03,5834500,37.89
2015-06-22,57.78,64.27,51.14,51.14,3766700,50.95
2015-06-15,76.49,76.50,57.10,57.78,6056600,57.57
2015-06-08,83.71,97.20,73.33,81.60,10857600,81.30
2015-06-01,94.89,115.00,93.01,93.01,4942100,92.67
2015-05-25,58.92,86.26,58.92,86.26,318400,85.94
2015-05-18,36.58,53.56,36.58,53.56,43100,53.36
2015-05-13,22.90,33.25,22.90,33.25,15800,33.13
